0 0.272558 0.655717 -3.293698 -2.073671 0 5 1534
1 0.272558 3.114610 1.127707 2.289645 342 1520 1986
2 0.272558 -0.184315 -1.684231 -2.393390 777 1769 2112
3 0.272558 -2.659402 -1.757494 2.268572 100 703 1589
4 0.272558 -2.376035 1.748713 2.294685 999 1994 2008
5 0.272558 1.223336 -1.463085 2.399267 323 1389 1544
6 0.272558 -6.043679 -0.804156 1.816513 202 1758 2350
7 0.272558 5.481916 1.029515 -1.926693 75 704 1316
8 0.272558 2.871751 0.670864 2.345968 1520 1590 1918
9 0.272558 -5.726392 3.447087 1.275688 1250 1451 2425
10 0.272558 -5.497375 -3.966991 -1.062101 515 1182 2297
11 0.272558 -0.196751 5.208855 -1.226040 1449 1698 1737
12 0.272558 0.262625 2.544430 2.260902 176 278 1743
13 0.272558 -0.591811 -2.739019 -2.218314 116 172 777
14 0.272558 -0.065128 -1.441963 2.420902 796 1727 1862
15 0.272558 3.509477 3.100820 -1.900327 291 2256 2304
16 0.272558 7.656780 -1.369145 -1.164087 208 428 2261
17 0.272558 2.508164 -1.048805 -2.359795 245 631 1502
18 0.272558 -4.415297 2.920981 -1.798892 415 1764 2405
19 0.272558 6.729678 2.372118 1.310650 1243 1440 2424
20 0.272558 -0.540715 3.484124 -2.025679 1478 1904 1984
21 0.272558 -0.743218 -1.767757 2.373066 113 796 1727
22 0.272558 0.904096 -1.244799 2.433180 1544 1862 2159
23 0.272558 -1.106339 -2.322188 2.281687 113 505 1608
24 0.272558 -4.597016 0.637632 -2.128194 1628 1967 1985
25 0.272558 0.870944 1.241647 2.432988 1058 2077 2407
26 0.272558 2.678382 4.401096 -1.521514 44 1953 2106
27 0.272558 5.944343 -3.741583 -1.026418 1392 1882 2366
28 0.272558 -0.199318 -0.165801 2.496660 533 1855 1955
29 0.272558 7.526651 -1.741326 -1.139396 428 2233 2261
30 0.272558 -5.667955 3.718246 1.157659 506 1250 2425
31 0.272558 -0.984960 -2.704280 -2.214885 116 172 777
32 0.272558 -0.016290 -3.343796 2.071703 698 778 1120
33 0.272558 4.773792 2.515678 -1.834511 1061 1220 2304
34 0.272558 -0.670042 0.381047 -2.486381 599 1966 2455
35 0.272558 -1.795498 2.884960 2.132283 980 1419 1994
36 0.272558 -0.254661 -1.207525 2.441661 796 1727 1862
37 0.272558 -6.886695 -1.684356 1.437957 223 1234 2005
38 0.272558 -2.148318 2.119925 2.259598 1994 2008 2383
39 0.272558 -0.270294 -3.819552 -1.924024 5 1439 1534
40 0.272558 4.173718 1.423598 2.123952 342 1520 2051
41 0.272558 0.091956 0.861511 -2.475087 1850 2338 2455
42 0.272558 5.037604 4.283426 -1.047118 414 1183 1724
43 0.272558 -1.121234 -5.872287 -0.316890 597 1108 2331
44 0.272558 -5.962965 -4.119756 -0.704850 658 884 2029
45 0.272558 3.295705 4.717541 1.227516 228 727 877
46 0.272558 8.359745 -0.488551 -0.858931 1368 1998 2261
47 0.272558 -0.936232 2.976330 2.150829 388 1545 1743
48 0.272558 -0.781927 2.604382 2.239841 176 1743 1765
49 0.272558 -0.652252 -3.643159 -1.977889 116 1439 2309
50 0.272558 -3.982295 3.935716 -1.521562 1228 1584 1764
51 0.272558 -1.028614 4.012236 -1.834934 413 1331 1478
52 0.272558 7.766728 -1.520762 -1.070822 208 428 2261
53 0.272558 -1.746082 3.020718 -2.103292 229 440 1904
54 0.272558 1.782530 -2.799640 2.156900 337 1248 1373
55 0.272558 -0.942967 -2.167883 -2.316351 172 777 2112
56 0.272558 8.368223 -0.155067 -0.874458 1146 1368 2261
57 0.272558 7.104028 -3.171869 -0.735815 573 1057 2366
58 0.272558 -3.703323 1.169659 2.221348 186 757 999
59 0.272558 4.551816 -3.045968 1.733454 944 1144 2296
60 0.272558 -8.599738 -0.264666 -0.677506 271 964 2184
61 0.272558 3.702537 5.116010 -0.786328 824 972 1096
62 0.272558 -0.857024 4.258026 -1.743213 1478 2044 2457
63 0.272558 -1.587653 -5.774505 -0.462960 1108 1541 2331
64 0.272558 5.642064 -4.344238 -0.685700 573 1007 1882
65 0.272558 -7.106379 1.836803 -1.325269 1437 1438 1517
66 0.272558 -6.034473 0.340986 -1.843838 1302 1628 2210
67 0.272558 -1.320248 2.203683 -2.296028 971 1129 2415
68 0.272558 -2.908237 -0.533777 2.356751 938 1589 1924
69 0.272558 2.290230 -0.802054 -2.394690 245 260 1502
70 0.272558 -0.822659 0.678873 -2.473500 1966 2338 2455
71 0.272558 -4.905902 -0.148446 2.085543 57 567 1914
72 0.272558 4.112652 -2.098634 -2.046794 883 1565 2020
73 0.272558 1.058278 -1.185436 2.434305 1407 1544 2159
74 0.272558 -4.069009 0.192702 -2.226186 27 1967 2178
75 0.272558 -5.334532 -1.432989 1.918460 202 867 1424
76 0.272558 5.224700 -1.846702 -1.874612 194 1565 1980
77 0.272558 -5.054918 4.764126 0.506433 159 1617 1644
78 0.272558 -1.304745 4.786444 -1.463133 409 2044 2325
79 0.272558 0.888587 -5.420618 1.025226 432 1376 2057
80 0.272558 2.232680 -2.187218 -2.243689 461 1036 1124
81 0.272558 1.195096 -0.185757 2.478648 492 1407 2265
82 0.272558 -3.803466 1.284861 2.195854 186 757 999
83 0.272558 -2.598520 -0.784362 2.369393 938 1589 1924
84 0.272558 -6.990031 1.570555 -1.427366 65 1437 1684
85 0.272558 1.895522 -2.484822 -2.212630 0 1036 1543
86 0.272558 3.553069 -0.189611 -2.294578 10 245 1277
87 0.272558 1.743229 -3.488318 -1.970159 157 1092 1534
88 0.272558 -2.782850 -2.200003 -2.192785 74 1612 1704
89 0.272558 3.041620 -5.582797 0.272511 1227 1393 1423
90 0.272558 -1.079048 5.850714 -0.401278 571 754 2277
91 0.272558 2.597926 -2.977634 -2.041963 157 1036 1092
92 0.272558 5.278432 3.742659 1.280466 216 1616 2263
93 0.272558 -4.997667 -2.298640 -1.843155 1387 1693 2045
94 0.272558 -3.971412 -0.026938 -2.239477 27 1967 2178
95 0.272558 5.716793 -4.225182 0.749609 832 1077 2348
96 0.272558 -5.684175 1.597644 -1.823533 1090 1244 2386
97 0.272558 7.183654 -3.519968 0.152867 61 1303 1939
98 0.272558 4.993946 2.691895 -1.748904 1061 1220 2304
99 0.272558 -7.510140 1.758214 -1.165360 553 1437 1684
100 0.272558 0.288458 -1.824997 -2.372132 777 1350 2112
101 0.272558 -0.746867 -0.051460 2.487238 533 859 1855
102 0.272558 -0.580842 -1.412292 2.415251 113 1727 1862
103 0.272558 -2.693707 0.612377 -2.370064 261 1576 2178
104 0.272558 0.138429 -3.597700 -1.991579 481 1534 2309
105 0.272558 5.533085 1.289926 -1.889659 75 1316 2360
106 0.272558 0.117900 5.078324 -1.322779 409 1698 2285
107 0.272558 8.170625 -0.442049 -1.001909 217 1368 2261
108 0.272558 0.897332 -3.169913 -2.105267 0 481 1534
109 0.272558 -0.233226 2.610979 2.247531 176 388 795
110 0.272558 8.854241 -0.770288 -0.002698 584 679 2166
111 0.272558 6.594321 2.125002 1.443921 574 1243 2424
112 0.272558 0.440555 1.060429 -2.458470 1551 1850 2455
113 0.272558 5.201717 -0.212714 2.036119 1751 1981 2147
114 0.272558 -2.611473 -2.053701 2.231361 100 703 1999
115 0.272558 -0.081704 3.503072 -2.024732 413 1478 1984
116 0.272558 -5.208748 3.081435 -1.579365 241 1764 2405
117 0.272558 7.237854 1.153159 -1.392753 168 1892 2402
118 0.272558 8.873578 -0.629733 0.143066 584 679 2166
119 0.272558 -3.891564 1.371740 -2.179780 504 1676 2460
120 0.272558 7.199782 -3.304506 -0.516365 573 1528 1939
121 0.272558 -2.030614 3.076524 -2.068622 440 1904 2459
122 0.272558 -6.951966 -3.362474 -0.702372 477 2029 2122
123 0.272558 -1.696684 0.338254 2.453273 315 533 859
124 0.272558 -7.916899 2.089452 -0.784142 553 1974 2449
125 0.272558 -4.235461 1.649391 2.086921 186 842 1858
126 0.272558 -7.356980 1.914259 1.189898 108 1772 2451
127 0.272558 0.890273 3.997836 1.846266 664 814 2022
128 0.272558 4.757296 -1.180245 -2.063195 334 1980 2493
129 0.272558 0.454971 3.317621 2.081185 651 795 1743
130 0.272558 -8.324317 -1.393914 -0.709468 82 964 982
131 0.272558 5.013721 -1.012721 2.034636 189 2147 2205
132 0.272558 -3.127176 -2.345996 -2.131502 503 845 1612
133 0.272558 -3.021786 -1.596313 2.258167 100 1589 1999
134 0.272558 5.033671 -0.059919 -2.067911 334 910 1357
135 0.272558 7.542420 -0.962270 -1.289278 428 1186 2261
136 0.272558 7.089208 -2.117693 -1.250762 106 208 428
137 0.272558 6.522574 -0.305276 1.717792 190 243 1981
138 0.272558 -3.127533 2.290256 2.140616 186 1341 1419
139 0.272558 6.159695 0.027583 -1.810433 376 1204 1496
140 0.272558 -8.827041 0.658424 -0.279786 271 1142 2230
141 0.272558 4.105624 1.052337 2.174879 342 1288 1520
142 0.272558 -5.445682 -2.579022 -1.672527 559 1693 2045
143 0.272558 4.502801 -1.580059 2.064606 189 2150 2205
144 0.272558 -0.765989 4.773891 -1.503288 409 2285 2477
145 0.272558 3.387709 -5.507614 0.162534 586 1227 1423
146 0.272558 -6.235747 -2.126556 1.562801 867 2005 2320
147 0.272558 -5.609642 3.060811 -1.475786 164 241 2405
148 0.272558 2.694443 -3.114334 -1.995554 157 621 1092
149 0.272558 3.336729 1.529477 -2.225707 148 1118 1459
150 0.272558 -1.673036 -4.860938 -1.387645 1264 1509 2199
151 0.272558 3.349707 -3.607799 -1.752715 157 1476 2401
152 0.272558 0.581835 2.520584 2.264330 176 278 795
153 0.272558 -0.921589 -3.669667 1.948960 526 1029 1988
154 0.272558 7.081501 3.423622 -0.505827 1192 1359 1547
155 0.272558 4.140507 1.975412 2.058732 342 702 2051
156 0.272558 -1.055838 3.246910 2.080664 1545 1743 1765
157 0.272558 0.212751 -3.606915 1.993565 778 1120 1988
158 0.272558 5.490484 4.050427 1.015329 1759 2172 2263
159 0.272558 -6.023384 0.646759 -1.833873 1628 2210 2278
160 0.272558 -1.658882 3.151338 2.074870 980 1419 1765
161 0.272558 2.929346 -0.619250 2.350456 836 1052 2238
162 0.272558 -2.620456 3.413761 -1.919764 440 1228 2459
163 0.272558 5.818398 2.166115 -1.677067 1220 1266 2254
164 0.272558 1.048274 0.957155 -2.451637 300 548 1551
165 0.272558 -5.783800 -1.619650 -1.784632 1387 1481 1813
166 0.272558 1.700696 -3.732336 -1.895666 157 901 1534
167 0.272558 6.963228 2.529516 1.173969 574 1247 1440
168 0.272558 1.539379 -4.657581 1.518252 443 1501 2121
169 0.272558 -3.479808 2.364189 2.082748 186 354 1419
170 0.272558 3.631958 2.721731 1.989572 321 1401 1665
171 0.272558 -5.303743 0.125630 -2.017519 1628 1967 2278
172 0.272558 0.948123 -2.104281 2.328067 337 1389 1544
173 0.272558 -4.500183 1.831896 -2.027625 415 668 1688
174 0.272558 -2.336400 1.837529 -2.286554 1666 1707 1942
175 0.272558 -1.692024 -5.052408 -1.257880 465 881 1509
176 0.272558 -1.921284 -1.948288 2.302341 113 703 1999
177 0.272558 -0.105619 -1.256717 -2.444887 466 1769 2112
178 0.272558 5.835288 -3.568883 -1.179621 1753 1882 2366
179 0.272558 0.229724 1.845143 -2.380340 548 637 2076
180 0.272558 5.953204 1.439497 -1.773578 75 704 2402
181 0.272558 3.721613 1.006842 -2.237264 1020 1118 2079
182 0.272558 -6.090211 3.038494 1.335429 506 1250 1451
183 0.272558 -1.659881 1.516335 -2.372634 490 1942 2415
184 0.272558 4.710168 -3.949222 -1.349570 558 1392 1573
185 0.272558 0.194769 -2.459081 2.282097 337 368 698
186 0.272558 0.886230 0.934093 2.459095 1058 1598 2407
187 0.272558 3.986899 4.244034 1.356353 228 877 2151
188 0.272558 0.990596 4.590988 -1.587599 1191 1449 2285
189 0.272558 6.853852 -2.051229 -1.371534 106 428 2233
190 0.272558 -5.434122 1.860294 -1.840295 1090 2386 2405
191 0.272558 -6.940575 1.338814 -1.489987 1244 1437 1517
192 0.272558 -4.062008 -3.324491 -1.750078 706 1329 1693
193 0.272558 2.930599 -1.086186 -2.320513 245 1502 1827
194 0.272558 1.387134 -0.874035 2.446665 323 2159 2448
195 0.272558 -1.946319 -4.259292 1.676016 1436 1899 2488
196 0.272558 4.824798 4.159698 -1.192496 972 1450 1724
197 0.272558 -7.139945 -2.577070 -1.070350 691 1276 2122
198 0.272558 1.328454 0.463840 2.467022 492 1016 2265
199 0.272558 -0.669478 -3.836956 -1.915632 5 1439 2309
200 0.272558 8.791920 -1.028461 0.107174 584 861 2166
201 0.272558 -5.043111 4.869770 0.293918 159 384 1122
202 0.272558 -4.631474 3.873113 1.397034 506 1474 2425
203 0.272558 2.175545 -5.769042 -0.187032 1238 1292 1423
204 0.272558 6.344632 4.215240 -0.046696 349 395 840
205 0.272558 -0.150872 5.812507 -0.571117 571 754 1947
206 0.272558 1.408975 5.520041 -0.860134 350 911 2293
207 0.272558 -3.631309 4.977693 -0.944922 16 1356 2370
208 0.272558 7.287117 -3.431218 -0.087644 61 1057 2158
209 0.272558 -2.974528 5.528418 -0.473594 102 402 2370
210 0.272558 -7.050507 3.515230 -0.457672 1290 1417 2191
211 0.272558 -1.148525 5.746612 -0.609468 571 754 2277
212 0.272558 6.959914 -3.722002 -0.091554 22 61 2158
213 0.272558 -1.268029 5.774493 0.563456 127 254 2322
214 0.272558 5.554651 -4.684041 0.075052 61 586 1311
215 0.272558 -6.373243 4.175349 -0.153160 37 562 1307
216 0.272558 -3.494920 -5.404805 -0.436975 596 975 2391
217 0.272558 -0.827548 -5.925789 -0.171618 1108 2280 2331
218 0.272558 7.956321 2.667292 0.263478 1006 1467 1835
219 0.272558 8.815760 -0.406829 0.400841 29 679 2166
220 0.272558 8.653009 -0.376264 0.603407 679 993 2110
221 0.272558 6.304807 4.210698 0.165353 395 840 1359
222 0.272558 7.196932 3.545288 -0.031614 395 462 1359
223 0.272558 -3.850410 4.856466 -0.983742 16 501 2370
224 0.272558 -3.175480 5.435105 -0.546419 102 402 1462
225 0.272558 4.326424 4.975823 0.693608 228 1834 2058
226 0.272558 -4.463090 -4.916882 0.701561 812 1107 1865
227 0.272558 -0.173108 5.677634 -0.771387 571 754 1698
228 0.272558 -7.542834 2.808737 -0.649990 1417 1974 2449
229 0.272558 -3.778339 5.176945 0.667947 159 1617 1777
230 0.272558 3.439115 4.935500 -1.033079 776 972 1096
231 0.272558 -5.621006 -4.650175 -0.071079 780 1258 1358
232 0.272558 -7.393978 -2.261344 -1.061258 691 1040 2122
233 0.272558 1.476515 5.336909 -1.065267 287 350 657
234 0.272558 4.111692 5.271311 -0.291662 531 824 1073
235 0.272558 -2.828197 5.649715 0.125851 1592 2050 2143
236 0.272558 -3.631967 -5.411410 -0.307392 596 975 2391
237 0.272558 -0.875033 5.734504 0.687463 244 254 614
238 0.272558 0.446068 -5.009539 1.359416 272 1376 1651
239 0.272558 -4.271657 5.239406 -0.112614 402 2050 2064
240 0.272558 -0.895345 -5.700344 -0.724532 1108 1541 2308
241 0.272558 7.870952 -2.576679 0.525001 220 1303 1669
242 0.272558 0.033231 -4.879919 1.437853 272 1008 1963
243 0.272558 -1.170949 5.318343 1.105742 476 582 650
244 0.272558 -1.719068 -1.846083 -2.331348 503 1442 2112
245 0.272558 1.430855 -5.898210 0.090958 1133 1238 2441
246 0.272558 -0.841160 -5.609782 -0.834796 373 1286 1541
247 0.272558 0.426319 5.024748 1.360074 675 1789 2170
248 0.272558 8.797424 1.068433 0.138911 88 324 1593
249 0.272558 2.319826 5.692650 0.431373 1689 1795 1884
250 0.272558 -8.287047 1.227235 -0.797152 553 1184 2184
251 0.272558 3.836381 5.309193 -0.433246 531 1073 1609
252 0.272558 0.276053 5.685883 0.779713 347 705 1263
253 0.272558 6.788393 3.498013 0.732470 28 395 2172
254 0.272558 7.478999 2.101152 -1.055057 525 1733 2250
255 0.272558 -6.850454 2.925803 1.065400 108 926 1250
256 0.272558 -0.381580 5.247193 1.201856 127 1263 2170
257 0.272558 -2.270542 -5.780141 -0.019530 416 951 2331
258 0.272558 -7.990325 2.245682 -0.640040 1184 1974 2449
259 0.272558 5.023274 -3.980361 -1.239841 558 1230 1392
260 0.272558 -0.635464 2.319137 2.297883 176 388 1743
261 0.272558 3.455570 4.088265 1.550753 877 2151 2411
262 0.272558 6.670727 -3.912101 -0.270682 61 573 1939
263 0.272558 -5.657221 4.544284 -0.426794 37 670 1307
264 0.272558 1.310728 -4.811889 -1.449949 84 1730 1791
265 0.272558 2.590588 -4.519327 1.480476 443 1479 2121
266 0.272558 -0.041504 -5.441963 1.042146 160 1200 1376
267 0.272558 1.214809 -5.254390 1.143909 432 1963 2057
268 0.272558 -2.536618 5.410779 -0.812974 102 230 2370
269 0.272558 8.164241 -2.495497 -0.071058 833 1106 2158
270 0.272558 -1.716464 4.706232 -1.473892 150 409 2325
271 0.272558 -2.039505 5.237066 1.077171 167 476 582
272 0.272558 5.942595 -4.290946 -0.526747 22 573 1007
273 0.272558 1.228117 4.993634 1.338606 1059 1789 2367
274 0.272558 -7.021073 -1.317906 1.460499 1234 1448 2350
275 0.272558 5.700337 -4.595354 0.201071 61 586 1311
276 0.272558 6.320557 4.016698 -0.582568 349 1192 1359
277 0.272558 -6.299307 -4.193706 0.253602 1258 1358 1932
278 0.272558 0.953965 3.276070 -2.074286 687 797 2036
279 0.272558 -7.426664 -2.280846 1.024416 85 1153 1235
280 0.272558 4.919068 2.873452 1.713440 2001 2423 2467
281 0.272558 0.162108 -4.386134 1.701043 262 1120 1501
282 0.272558 8.225273 2.337528 0.184372 88 467 1006
283 0.272558 2.393219 -5.446074 0.769781 333 496 1111
284 0.272558 -7.671361 -3.047021 0.137024 477 2025 2273
285 0.272558 4.705885 3.991874 -1.325109 1183 1554 1724
286 0.272558 2.245153 4.049640 -1.734328 1017 1953 2106
287 0.272558 -6.963293 3.464344 0.627826 451 926 2400
288 0.272558 1.207145 -3.633337 1.962180 365 417 1373
289 0.272558 -0.107159 -5.792207 0.593494 31 432 1625
290 0.272558 3.336634 -5.290237 0.710616 283 496 1111
291 0.272558 8.482614 0.504945 0.760721 993 2268 2305
292 0.272558 3.935207 -4.979772 -0.864069 1342 1511 2063
293 0.272558 -4.697517 -5.088541 0.075225 13 975 1358
294 0.272558 -8.390132 -1.557552 -0.568702 82 678 982
295 0.272558 -1.134511 -3.413654 -2.035337 5 116 1439
296 0.272558 -6.838418 3.257865 -0.882273 535 1417 2191
297 0.272558 8.618909 0.565768 0.623850 993 2110 2268
298 0.272558 -5.722034 3.110144 1.426762 1250 1451 1519
299 0.272558 3.276441 -5.466262 -0.471293 1423 2063 2157
300 0.272558 -0.926996 -2.575543 -2.242142 116 288 777
301 0.272558 -5.627608 -4.070997 -0.923872 658 2029 2297
302 0.272558 -4.971937 0.384505 -2.069033 1628 1985 2278
303 0.272558 -2.397031 -2.039798 2.251696 100 505 1999
304 0.272558 -2.743699 1.682435 2.272933 186 999 2008
305 0.272558 -2.671183 -1.315831 2.320415 100 1589 1999
306 0.272558 -1.669015 3.292247 -2.036784 229 440 1904
307 0.272558 5.146915 2.535294 1.750503 2001 2188 2467
308 0.272558 -4.812673 3.653341 1.450159 506 896 2425
309 0.272558 -1.902894 -4.024832 1.769306 166 526 1436
310 0.272558 4.609909 -1.040693 -2.101709 334 1980 2173
311 0.272558 3.433392 1.709745 -2.190727 148 1118 2099
312 0.272558 -1.936141 3.103617 2.069984 791 1419 1765
313 0.272558 -0.375092 4.418824 -1.687624 1331 1478 2285
314 0.272558 -4.104196 1.548906 2.119906 186 757 1858
315 0.272558 -0.984478 -1.419811 2.407407 113 1727 2464
316 0.272558 3.197512 3.330871 -1.876342 291 2256 2304
317 0.272558 1.011755 -3.948002 1.855951 417 778 1501
318 0.272558 -1.423338 2.841761 -2.166393 229 332 1904
319 0.272558 -0.063220 -3.575220 2.004650 778 1120 1988
320 0.272558 5.059083 2.493261 -1.782163 1061 1220 2304
321 0.272558 -4.603988 -2.331150 1.911657 636 782 1424
322 0.272558 -2.094075 3.825372 1.830650 862 1948 2307
323 0.272558 3.228284 -3.839406 -1.689863 157 1306 1476
324 0.272558 6.030194 2.226341 -1.601076 915 1220 2360
325 0.272558 -5.859971 -2.114214 1.672898 837 2320 2350
326 0.272558 5.050606 3.881870 1.278026 216 1472 2263
327 0.272558 -6.183532 -1.727658 -1.656542 1481 2027 2045
328 0.272558 -0.054983 4.851765 -1.469946 409 1449 2044
329 0.272558 -2.129624 -3.197749 -2.029619 987 1256 2375
330 0.272558 -3.448554 -2.524292 -2.057916 74 1612 1732
331 0.272558 3.692076 -0.414156 -2.273125 10 245 1277
332 0.272558 0.214660 -3.942717 -1.882257 5 1534 2309
333 0.272558 4.240008 -2.394559 -1.963663 1504 1565 2493
334 0.272558 2.382864 1.904552 2.277367 73 803 1245
335 0.272558 1.030455 2.940818 -2.161359 312 797 1352
336 0.272558 -1.095107 1.964564 -2.343161 490 971 1833
337 0.272558 5.687313 0.387439 1.932779 1022 1815 1981
338 0.272558 -0.671517 3.189386 -2.108935 332 413 1984
339 0.272558 -7.531674 2.002111 1.069095 1154 1772 2451
340 0.272558 5.264689 -0.452170 2.020004 1981 2147 2485
341 0.272558 -6.912377 -2.019903 1.355277 1234 1235 2350
342 0.272558 1.786634 1.621545 -2.358611 1275 1383 1551
343 0.272558 -5.028332 -2.620187 -1.762207 226 1796 2045
344 0.272558 1.944763 -2.728755 -2.160856 1036 1092 1124
345 0.272558 4.141522 2.141483 2.030288 286 702 2051
346 0.272558 -1.919727 -3.936952 -1.811013 844 1439 2385
347 0.272558 0.417438 -4.840052 1.459382 272 1501 1963
348 0.272558 -2.464651 3.081359 -2.033212 229 440 1885
349 0.272558 -7.092738 1.180024 1.455540 610 1252 1772
350 0.272558 -2.117964 -1.845437 -2.306278 288 503 1442
351 0.272558 1.890287 0.889914 -2.416791 300 857 1586
352 0.272558 -5.321196 -0.700729 -1.991687 259 1078 2344
353 0.272558 -4.170098 1.266830 -2.151919 504 1676 1688
354 0.272558 -0.979273 2.780394 -2.200783 971 1129 1904
355 0.272558 1.426283 -2.973870 2.137148 337 1315 1859
356 0.272558 5.197774 2.809966 1.665948 2001 2423 2467
357 0.272558 -0.954087 0.137576 -2.486086 599 1966 2338
358 0.272558 6.999173 2.988484 -0.935605 528 1192 1547
359 0.272558 -3.347701 1.805727 -2.196366 59 1688 1707
360 0.272558 -1.474799 -1.586988 -2.379993 288 1416 1442
361 0.272558 -0.332468 3.536700 2.019270 814 1545 1743
362 0.272558 -3.699230 2.718700 -1.975571 59 415 1681
363 0.272558 -4.946131 -0.428613 2.075738 60 567 1914
364 0.272558 1.526970 3.072054 2.109896 522 1497 2491
365 0.272558 0.892625 4.342045 -1.708649 829 2106 2285
366 0.272558 -6.012165 0.608236 1.842221 773 779 1861
367 0.272558 -5.957211 2.519565 -1.554854 241 838 2405
368 0.272558 5.128616 -2.212850 -1.829914 194 1607 1729
