3100
spam
0 1 0.200000 0.272558 1.403985 -4.471559 -3.223966
1 1 0.200000 0.272558 -4.637597 -2.557431 -3.050787
2 1 0.200000 0.272558 -2.016590 -5.820002 2.715295
3 1 0.200000 0.272558 1.509769 7.545597 1.911994
4 1 0.200000 0.272558 6.145912 -5.384310 -1.539058
5 1 0.200000 0.272558 -0.407252 -5.155786 -3.077462
6 1 0.200000 0.272558 -1.121378 -1.347634 -3.660166
7 1 0.200000 0.272558 -8.681351 0.917054 -0.871583
8 1 0.200000 0.272558 -6.434018 3.343901 -2.183806
9 1 0.200000 0.272558 -6.752021 0.189302 2.453981
10 1 0.200000 0.272558 4.146853 -0.684268 -3.320667
11 1 0.200000 0.272558 1.364758 -6.236346 -2.619405
12 1 0.200000 0.272558 7.043821 -2.428875 2.083724
13 1 0.200000 0.272558 -4.145722 -7.996911 0.333478
14 1 0.200000 0.272558 -0.145310 4.394531 -3.252986
15 1 0.200000 0.272558 2.456544 -3.520489 -3.292433
16 1 0.200000 0.272558 -4.653481 6.832553 -1.524759
17 1 0.200000 0.272558 2.016467 6.907447 -2.233217
18 1 0.200000 0.272558 -6.328613 3.958509 -2.129286
19 1 0.200000 0.272558 -5.763115 6.094011 1.336466
20 1 0.200000 0.272558 5.364888 -4.729680 -2.278698
21 1 0.200000 0.272558 2.725128 3.013437 -3.340362
22 1 0.200000 0.272558 6.488567 -6.044845 -0.561262
23 1 0.200000 0.272558 4.943193 5.056969 -2.344965
24 1 0.200000 0.272558 4.329408 1.937048 3.182271
25 1 0.200000 0.272558 6.219319 2.567128 2.513139
26 1 0.200000 0.272558 -7.150457 -3.725139 -1.634191
27 1 0.200000 0.272558 -4.266814 -0.617517 -3.303402
28 1 0.200000 0.272558 7.159272 4.819878 1.123986
29 1 0.200000 0.272558 8.538057 -0.825759 1.178244
30 1 0.200000 0.272558 -3.412892 -1.508393 3.428637
31 1 0.200000 0.272558 -0.868693 -8.574162 1.105578
32 1 0.200000 0.272558 0.517853 -6.397656 -2.648544
33 1 0.200000 0.272558 -8.219412 -2.726349 -0.950449
34 1 0.200000 0.272558 1.129003 0.412290 -3.731085
35 1 0.200000 0.272558 -1.900320 -2.305193 3.525261
36 1 0.200000 0.272558 -6.810316 -1.437854 -2.382327
37 1 0.200000 0.272558 -5.823083 6.922878 -0.079656
38 1 0.200000 0.272558 5.638336 -0.434624 2.906639
39 1 0.200000 0.272558 1.560735 8.121783 -1.432827
40 1 0.200000 0.272558 5.550634 -2.051986 2.845426
41 1 0.200000 0.272558 -5.163542 0.251637 -3.053193
42 1 0.200000 0.272558 4.077104 -6.338421 2.020810
43 1 0.200000 0.272558 2.146529 -5.534220 -2.803477
44 1 0.200000 0.272558 2.353833 7.185345 -2.066169
45 1 0.200000 0.272558 -2.132232 0.094397 3.626261
46 1 0.200000 0.272558 6.912161 1.868044 -2.254209
47 1 0.200000 0.272558 4.260996 -3.992420 2.862396
48 1 0.200000 0.272558 -2.220732 0.815522 -3.624608
49 1 0.200000 0.272558 -5.704325 -5.200038 1.953937
50 1 0.200000 0.272558 -0.615678 -7.914619 -1.744753
51 1 0.200000 0.272558 5.060094 -1.400855 -3.033955
52 1 0.200000 0.272558 6.173551 6.005870 1.057540
53 1 0.200000 0.272558 8.016040 4.010599 -0.007400
54 1 0.200000 0.272558 6.748987 0.620339 -2.464842
55 1 0.200000 0.272558 -3.245984 5.748641 -2.526306
56 1 0.200000 0.272558 -0.572092 4.266204 3.285417
57 1 0.200000 0.272558 -4.519299 0.639093 3.238886
58 1 0.200000 0.272558 -3.343383 2.957557 -3.242273
