0 1 3121.000000
0 2 2054.000000
0 3 2654.000000
0 4 1698.000000
0 5 2956.000000
0 6 1476.000000
0 7 1221.000000
0 8 2750.000000
0 9 1826.000000
0 10 1957.000000
0 11 1974.000000
0 12 50.000000
0 13 536.000000
0 14 2987.000000
0 15 1239.000000
0 16 3206.000000
0 17 12.000000
0 18 170.000000
0 19 456.000000
0 20 284.000000
0 21 742.000000
1 2 1407.000000
1 3 3499.000000
1 4 2757.000000
1 5 768.000000
1 6 617.000000
1 7 316.000000
1 8 1233.000000
1 9 709.000000
1 10 679.000000
1 11 1094.000000
1 12 32.000000
1 13 3.000000
1 14 961.000000
1 15 620.000000
1 16 814.000000
1 17 6.000000
1 18 0.000000
1 19 52.000000
1 20 2.000000
1 21 7.000000
2 3 800.000000
2 4 3.000000
2 5 469.000000
2 6 91.000000
2 7 308.000000
2 8 1601.000000
2 9 136.000000
2 10 369.000000
2 11 898.000000
2 12 55.000000
2 13 8.000000
2 14 409.000000
2 15 306.000000
2 16 603.000000
2 17 0.000000
2 18 17.000000
2 19 0.000000
2 20 220.000000
2 21 0.000000
3 4 1488.000000
3 5 1249.000000
3 6 522.000000
3 7 659.000000
3 8 501.000000
3 9 222.000000
3 10 676.000000
3 11 256.000000
3 12 60.000000
3 13 0.000000
3 14 687.000000
3 15 388.000000
3 16 9.000000
3 17 0.000000
3 18 0.000000
3 19 290.000000
3 20 660.000000
3 21 0.000000
4 5 817.000000
4 6 681.000000
4 7 368.000000
4 8 46.000000
4 9 76.000000
4 10 5.000000
4 11 245.000000
4 12 9.000000
4 13 0.000000
4 14 9.000000
4 15 443.000000
4 16 93.000000
4 17 149.000000
4 18 410.000000
4 19 247.000000
4 20 1137.000000
4 21 264.000000
5 6 706.000000
5 7 920.000000
5 8 874.000000
5 9 641.000000
5 10 821.000000
5 11 1406.000000
5 12 6.000000
5 13 0.000000
5 14 1186.000000
5 15 846.000000
5 16 45.000000
5 17 8.000000
5 18 0.000000
5 19 141.000000
5 20 150.000000
5 21 0.000000
6 7 554.000000
6 8 1158.000000
6 9 597.000000
6 10 838.000000
6 11 1073.000000
6 12 78.000000
6 13 103.000000
6 14 374.000000
6 15 844.000000
6 16 1523.000000
6 17 5.000000
6 18 1.000000
6 19 91.000000
6 20 280.000000
6 21 150.000000
7 8 369.000000
7 9 660.000000
7 10 716.000000
7 11 1141.000000
7 12 53.000000
7 13 157.000000
7 14 618.000000
7 15 866.000000
7 16 505.000000
7 17 6.000000
7 18 0.000000
7 19 56.000000
7 20 458.000000
7 21 148.000000
8 9 1647.000000
8 10 2683.000000
8 11 1566.000000
8 12 193.000000
8 13 1352.000000
8 14 2867.000000
8 15 2574.000000
8 16 3767.000000
8 17 20.000000
8 18 1270.000000
8 19 714.000000
8 20 1491.000000
8 21 2985.000000
9 10 1789.000000
9 11 1356.000000
9 12 24.000000
9 13 142.000000
9 14 2202.000000
9 15 1588.000000
9 16 2110.000000
9 17 40.000000
9 18 511.000000
9 19 340.000000
9 20 468.000000
9 21 896.000000
10 11 986.000000
10 12 32.000000
10 13 285.000000
10 14 3295.000000
10 15 2539.000000
10 16 3972.000000
10 17 0.000000
10 18 1107.000000
10 19 897.000000
10 20 1294.000000
10 21 1929.000000
11 12 225.000000
11 13 575.000000
11 14 1657.000000
11 15 1920.000000
11 16 2046.000000
11 17 116.000000
11 18 663.000000
11 19 611.000000
11 20 922.000000
11 21 893.000000
12 13 192.000000
12 14 852.000000
12 15 225.000000
12 16 296.000000
12 17 372.000000
12 18 54.000000
12 19 28.000000
12 20 669.000000
12 21 131.000000
13 14 1425.000000
13 15 806.000000
13 16 1110.000000
13 17 248.000000
13 18 112.000000
13 19 278.000000
13 20 966.000000
13 21 408.000000
14 15 2730.000000
14 16 5091.000000
14 17 11.000000
14 18 1434.000000
14 19 1162.000000
14 20 2097.000000
14 21 3927.000000
15 16 4927.000000
15 17 76.000000
15 18 3020.000000
15 19 1068.000000
15 20 2137.000000
15 21 3316.000000
16 17 127.000000
16 18 3452.000000
16 19 1596.000000
16 20 3060.000000
16 21 5271.000000
17 18 27.000000
17 19 1.000000
17 20 1524.000000
17 21 83.000000
18 19 1732.000000
18 20 1572.000000
18 21 3203.000000
19 20 4366.000000
19 21 4115.000000
20 21 4254.000000
