6 11 458.000000 821.000000
6 12 899.000000 1406.000000
6 13 0.000000 6.000000
6 14 -1.000000 0.000000
6 15 517.000000 1186.000000
6 16 421.000000 846.000000
6 17 0.000000 45.000000
6 18 0.000000 8.000000
6 19 -1.000000 0.000000
6 20 99.000000 141.000000
6 21 69.000000 150.000000
6 22 -1.000000 0.000000
7 8 541.000000 554.000000
7 9 694.000000 1158.000000
7 10 415.000000 597.000000
7 11 259.000000 838.000000
7 12 754.321829 1073.000000
7 13 60.000000 78.000000
7 14 557.364118 103.000000
7 15 360.000000 374.000000
7 16 388.000000 844.000000
7 17 520.000000 1523.000000
7 18 0.000000 5.000000
7 19 -1.000000 1.000000
7 20 90.000000 91.000000
7 21 160.000000 280.000000
7 22 0.000000 150.000000
8 9 319.000000 369.000000
8 10 439.000000 660.000000
8 11 301.000000 716.000000
8 12 922.000000 1141.000000
8 13 546.755712 53.000000
8 14 70.000000 157.000000
8 15 611.000000 618.000000
8 16 311.000000 866.000000
8 17 512.405774 505.000000
8 18 431.273277 6.000000
8 19 -1.000000 0.000000
8 20 0.000000 56.000000
8 21 412.300461 458.000000
8 22 82.000000 148.000000
9 10 863.000000 1647.000000
9 11 1599.000000 2683.000000
9 12 626.000000 1566.000000
9 13 164.000000 193.000000
9 14 702.000000 1352.000000
9 15 1519.000000 2867.000000
9 16 907.000000 2574.000000
9 17 1821.000000 3767.000000
9 18 3.000000 20.000000
9 19 719.000000 1270.000000
9 20 359.000000 714.000000
9 21 816.000000 1491.000000
9 22 1599.000000 2985.000000
10 11 930.000000 1789.000000
10 12 499.000000 1356.000000
10 13 0.000000 24.000000
10 14 74.000000 142.000000
10 15 895.000000 2202.000000
10 16 651.000000 1588.000000
10 17 1079.000000 2110.000000
10 18 31.000000 40.000000
10 19 356.000000 511.000000
10 20 229.000000 340.000000
10 21 224.000000 468.000000
10 22 839.000000 896.000000
11 12 308.000000 986.000000
11 13 30.000000 32.000000
11 14 83.000000 285.000000
11 15 1410.000000 3295.000000
11 16 1174.000000 2539.000000
11 17 1187.000000 3972.000000
11 18 -1.000000 0.000000
11 19 719.000000 1107.000000
11 20 260.000000 897.000000
11 21 690.000000 1294.000000
11 22 678.000000 1929.000000
12 13 134.000000 225.000000
12 14 631.083326 575.000000
12 15 878.000000 1657.000000
12 16 605.000000 1920.000000
12 17 728.000000 2046.000000
12 18 111.000000 116.000000
12 19 339.000000 663.000000
12 20 256.000000 611.000000
12 21 270.000000 922.000000
12 22 399.000000 893.000000
13 14 89.000000 192.000000
13 15 679.000000 852.000000
13 16 124.000000 225.000000
13 17 446.072345 296.000000
13 18 390.859184 372.000000
13 19 0.000000 54.000000
13 20 0.000000 28.000000
13 21 503.000000 669.000000
13 22 51.000000 131.000000
14 15 928.000000 1425.000000
14 16 469.000000 806.000000
14 17 495.000000 1110.000000
14 18 128.000000 248.000000
14 19 0.000000 112.000000
14 20 197.000000 278.000000
14 21 478.000000 966.000000
14 22 223.000000 408.000000
15 16 1138.000000 2730.000000
15 17 1979.000000 5091.000000
15 18 2.000000 11.000000
15 19 765.000000 1434.000000
15 20 568.000000 1162.000000
15 21 913.000000 2097.000000
15 22 1797.000000 3927.000000
16 17 1440.000000 4927.000000
16 18 69.000000 76.000000
16 19 731.000000 3020.000000
16 20 418.000000 1068.000000
16 21 786.000000 2137.000000
16 22 1001.000000 3316.000000
17 18 321.943569 127.000000
17 19 1326.000000 3452.000000
17 20 595.000000 1596.000000
17 21 881.000000 3060.000000
17 22 1469.000000 5271.000000
18 19 274.361892 27.000000
18 20 0.000000 1.000000
18 21 773.782424 1524.000000
18 22 0.000000 83.000000
19 20 571.000000 1732.000000
19 21 520.000000 1572.000000
19 22 856.000000 3203.000000
20 21 1635.000000 4366.000000
20 22 867.000000 4115.000000
21 22 1487.000000 4254.000000
