1 2 0.151127
1 3 0.206249
1 4 0.075687
1 5 0.097397
1 6 0.227627
1 7 0.140942
1 8 0.177182
1 9 0.321159
1 10 0.375896
1 11 0.318055
1 12 0.250189
1 13 0.007331
1 14 0.109303
1 15 0.466224
1 16 0.199373
1 17 0.475400
1 18 0.001335
1 19 0.025560
1 20 0.093019
1 21 0.021527
1 22 0.055929
2 3 0.079817
2 4 0.149561
2 5 0.181582
2 6 0.075220
2 7 0.048949
2 8 0.019097
2 9 0.104284
2 10 0.092352
2 11 0.111712
2 12 0.096740
2 13 0.005197
2 14 0.000000
2 15 0.127774
2 16 0.074986
2 17 0.116720
2 18 0.001352
2 19 0.000000
2 20 0.003007
2 21 0.000574
2 22 0.000555
3 4 0.009576
3 5 0.000000
3 6 0.029685
3 7 0.004548
3 8 0.014224
3 9 0.033429
3 10 0.014776
3 11 0.015183
3 12 0.060634
3 13 0.006579
3 14 0.001277
3 15 0.029613
3 16 0.012529
3 17 0.024487
3 18 0.000000
3 19 0.005735
3 20 0.000000
3 21 0.011439
3 22 0.000000
4 5 0.063473
4 6 0.030223
4 7 0.017095
4 8 0.037876
4 9 0.082440
4 10 0.055548
4 11 0.123282
4 12 0.038826
4 13 0.018421
4 14 0.000000
4 15 0.043896
4 16 0.056694
4 17 0.000000
4 18 0.000000
4 19 0.000000
4 20 0.054252
4 21 0.078938
4 22 0.000000
5 6 0.070961
5 7 0.058576
5 8 0.022520
5 9 0.010107
5 10 0.003172
5 11 0.001192
5 12 0.013969
5 13 0.001721
5 14 0.000000
5 15 0.002279
5 16 0.054392
5 17 0.010251
5 18 0.022980
5 19 0.007803
5 20 0.010456
5 21 0.208843
5 22 0.019313
6 7 0.023335
6 8 0.030608
6 9 0.047957
6 10 0.092945
6 11 0.064528
6 12 0.103808
6 13 0.000885
6 14 0.000000
6 15 0.076376
6 16 0.089370
6 17 0.006323
6 18 0.003222
6 19 0.000000
6 20 0.028666
6 21 0.006154
6 22 0.000000
7 8 0.110278
7 9 0.113966
7 10 0.027478
7 11 0.096138
7 12 0.090629
7 13 0.025692
7 14 0.012351
7 15 0.090377
7 16 0.109761
7 17 0.191247
7 18 0.000000
7 19 0.000000
7 20 0.011148
7 21 0.031908
7 22 0.002745
8 9 0.038023
8 10 0.005289
8 11 0.058728
8 12 0.016857
8 13 0.007653
8 14 0.000991
8 15 0.000000
8 16 0.084749
8 17 0.061528
8 18 0.000000
8 19 0.000000
8 20 0.005166
8 21 0.013307
8 22 0.020036
9 10 0.004040
9 11 0.010793
9 12 0.017620
9 13 0.009256
9 14 0.004540
9 15 0.016510
9 16 0.026388
9 17 0.004642
9 18 0.010051
9 19 0.006115
9 20 0.003946
9 21 0.066255
9 22 0.007288
10 11 0.123393
10 12 0.023042
10 13 0.000000
10 14 0.002058
10 15 0.161042
10 16 0.120565
10 17 0.102978
10 18 0.020504
10 19 0.020791
10 20 0.028173
10 21 0.044544
10 22 0.049062
11 12 0.065561
11 13 0.010455
11 14 0.025774
11 15 0.344823
11 16 0.228093
11 17 0.365240
11 18 0.000000
11 19 0.070822
11 20 0.120963
11 21 0.129262
11 22 0.129585
12 13 0.010003
12 14 0.004661
12 15 0.248432
12 16 0.184565
12 17 0.168578
12 18 0.000000
12 19 0.048829
12 20 0.126927
12 21 0.124452
12 22 0.096519
13 14 0.053049
13 15 0.163926
13 16 0.045645
13 17 0.052027
13 18 0.039925
13 19 0.013539
13 20 0.005824
13 21 0.053344
13 22 0.026624
14 15 0.183335
14 16 0.039700
14 17 0.060521
14 18 0.031174
14 19 0.000000
14 20 0.009045
14 21 0.124276
14 22 0.005847
15 16 0.334526
15 17 0.568698
15 18 0.006932
15 19 0.164101
15 20 0.202003
15 21 0.188909
15 22 0.385354
16 17 0.713967
16 18 0.019204
16 19 0.475332
16 20 0.212776
16 21 0.214457
16 22 0.407876
17 18 0.055346
17 19 0.538389
17 20 0.341611
17 21 0.356379
17 22 0.613993
18 19 0.000000
18 20 0.000000
18 21 0.274130
18 22 0.016645
19 20 0.346225
19 21 0.204596
19 22 0.417450
20 21 0.658195
20 22 0.541253
21 22 1.000000
