0 0.272558 -5.147802 3.397248 -1.462413
1 0.272558 7.583818 -1.067882 1.289937
2 0.272558 -6.975300 -0.384808 1.553764
3 0.272558 -5.106263 1.014981 -2.026208
4 0.272558 -0.306241 -3.794969 1.920036
5 0.272558 -1.399436 -2.154557 -2.312390
6 0.272558 -0.145510 -4.776189 -1.495111
7 0.272558 0.905107 -4.276595 -1.753098
8 0.272558 6.441059 0.855332 -1.712049
9 0.272558 -7.169419 -2.529163 1.055934
10 0.272558 -5.904271 -2.825786 -1.448785
11 0.272558 -4.742701 2.688370 1.797032
12 0.272558 -8.157182 2.116911 0.628949
13 0.272558 -5.783250 1.770036 1.749842
14 0.272558 6.065794 -3.511253 1.099822
15 0.272558 -5.678443 -4.560805 0.308430
16 0.272558 6.785917 0.169701 1.657041
17 0.272558 0.238613 -2.564934 -2.251973
18 0.272558 5.952662 -1.674258 -1.726969
19 0.272558 5.476744 -4.714394 -0.060820
20 0.272558 0.293697 4.504292 -1.634676
21 0.272558 -2.977037 5.254645 -0.910796
22 0.272558 -5.614427 4.496147 0.507300
23 0.272558 -3.031188 -0.372689 2.342875
24 0.272558 1.678867 4.920626 -1.334955
25 0.272558 6.564535 3.631633 -0.836562
26 0.272558 -6.192277 -3.238490 -1.177222
27 0.272558 4.647283 -0.206532 2.136645
28 0.272558 2.694005 -0.984131 2.338499
29 0.272558 7.706984 1.423375 -1.166529
30 0.272558 0.603939 -4.684882 1.536412
31 0.272558 7.425243 -3.056759 0.552870
32 0.272558 -3.561381 1.717111 -2.187729
33 0.272558 -4.638802 -4.833998 0.689439
34 0.272558 -5.641004 -3.141225 1.446859
35 0.272558 -1.007737 -4.219202 -1.738685
36 0.272558 -0.383582 3.068781 2.155847
37 0.272558 2.300891 5.160530 1.084382
38 0.272558 -3.484785 4.530751 1.340260
39 0.272558 -1.275620 -4.633996 1.532103
40 0.272558 6.177696 3.231155 -1.193665
41 0.272558 1.344595 3.922421 -1.853039
42 0.272558 2.001477 4.266169 1.681456
43 0.272558 7.330617 0.742436 -1.397104
44 0.272558 -2.532571 3.471988 -1.930234
45 0.272558 6.758347 -3.922309 0.201708
46 0.272558 -8.270352 -1.061815 0.864379
47 0.272558 0.041634 3.835294 -1.913549
48 0.272558 8.846129 0.893389 0.337654
49 0.272558 -2.456607 5.462370 -0.824497
50 0.272558 -4.996706 3.411446 1.530757
51 0.272558 1.515469 0.857848 2.429792
52 0.272558 3.837801 5.201990 -0.675479
53 0.272558 4.904204 5.048845 -0.192984
54 0.272558 -7.265222 0.218256 -1.456997
55 0.272558 -1.358797 -3.988360 -1.813611
56 0.272558 -5.662183 -3.858293 -1.117269
57 0.272558 -7.580986 0.866046 1.318487
58 0.272558 -0.092090 2.112147 2.334153
59 0.272558 -4.066965 -3.256634 -1.777340
60 0.272558 -0.243236 4.882606 1.470763
61 0.272558 -2.519947 -2.243182 2.198353
62 0.272558 -2.632208 0.938132 -2.372314
63 0.272558 -4.527103 -3.278528 1.659033
64 0.272558 3.143673 -5.053118 1.023773
65 0.272558 4.726703 -5.075593 0.113976
66 0.272558 -7.485695 -3.280116 0.019259
67 0.272558 -3.326616 4.058737 -1.581294
68 0.272558 -3.842135 5.131796 -0.696907
69 0.272558 0.847221 4.245634 1.739377
70 0.272558 4.509536 5.069794 -0.539603
71 0.272558 1.415061 1.211500 -2.427985
72 0.272558 7.705582 2.906990 -0.471237
73 0.272558 -1.517477 -1.382472 -2.404642
74 0.272558 -0.502621 0.964407 -2.452600
75 0.272558 -0.642101 -3.066155 2.129130
76 0.272558 -2.044780 0.948227 -2.414794
77 0.272558 -4.399661 -0.050198 -2.190727
78 0.272558 1.267181 2.891567 2.154382
79 0.272558 -1.360674 -4.769968 -1.461804
80 0.272558 -5.925982 2.339105 -1.604176
81 0.272558 -7.983425 1.037024 -1.045874
82 0.272558 2.990141 -1.337816 -2.278854
83 0.272558 2.027795 -2.701568 -2.172763
84 0.272558 1.957589 0.983418 2.403567
85 0.272558 6.458569 2.234863 -1.478273
86 0.272558 -0.082239 -2.466862 2.267148
87 0.272558 7.189020 -0.771716 1.449906
88 0.272558 -3.764521 4.914528 -0.961112
89 0.272558 -0.950196 0.735712 2.474065
90 0.272558 -3.363571 -0.016682 -2.327983
91 0.272558 -5.224963 -1.500219 -1.929020
92 0.272558 -2.303479 0.875332 -2.375762
93 0.272558 7.731103 3.009109 -0.114649
94 0.272558 0.888476 -3.444680 2.050994
95 0.272558 4.283297 5.239576 0.066201
96 0.272558 -2.154569 3.048042 -2.054184
97 0.272558 1.962022 -5.838765 -0.287889
98 0.272558 5.305501 -0.335439 2.019254
99 0.272558 0.490838 3.863227 -1.907207
100 0.272558 2.238622 -2.110342 2.262829
101 0.272558 8.012489 1.522409 -0.914772
102 0.272558 -8.543871 -1.778021 0.035105
103 0.272558 0.181426 2.981300 -2.158983
104 0.272558 4.349078 2.945497 1.827462
105 0.272558 -4.783759 -4.247960 1.187444
106 0.272558 0.594399 5.632275 0.878098
107 0.272558 -0.436285 -5.580958 0.943056
108 0.272558 -1.721890 -4.075060 -1.761403
109 0.272558 -2.254469 4.814443 1.340245
110 0.272558 -5.895777 2.893910 -1.469234
111 0.272558 -7.650702 -2.011779 -1.037711
112 0.272558 -2.883149 1.136993 -2.308431
113 0.272558 5.623600 -1.613633 -1.847766
114 0.272558 3.541854 -3.458868 -1.776164
115 0.272558 -6.977743 -1.935027 1.332141
116 0.272558 -2.214957 4.265302 1.633924
117 0.272558 -7.002951 -1.128228 1.517346
118 0.272558 -2.107134 -0.263662 -2.438695
119 0.272558 4.264942 -5.298121 0.075673
120 0.272558 -2.357223 -5.750140 0.161354
121 0.272558 -0.576612 4.743411 1.505586
122 0.272558 1.853517 1.639637 2.345583
123 0.272558 -1.914675 -4.832597 -1.402683
124 0.272558 8.440218 1.693710 -0.570869
125 0.272558 -5.264670 -3.944833 1.207657
126 0.272558 1.165021 2.838613 -2.170001
127 0.272558 -3.961794 2.622723 -1.942432
128 0.272558 3.962080 -2.090400 -2.055864
129 0.272558 -4.855191 -1.103500 2.043083
130 0.272558 -0.375134 4.405454 1.709019
131 0.272558 4.113910 -0.119260 2.234762
132 0.272558 -7.229618 1.992418 1.236510
133 0.272558 -8.464811 1.715996 -0.424087
134 0.272558 -4.599622 -2.852442 1.804298
135 0.272558 0.641078 -4.876634 -1.459491
136 0.272558 1.467603 -0.235299 -2.469869
137 0.272558 3.895369 -2.912698 1.889870
138 0.272558 6.075591 -0.996049 1.783258
139 0.272558 -8.143166 -0.104359 -1.092184
140 0.272558 2.243409 -3.176621 -2.039941
141 0.272558 -4.320303 4.535171 -1.091594
142 0.272558 1.739683 -3.320368 2.010392
143 0.272558 2.506607 5.624085 0.488468
144 0.272558 -5.528624 -4.652190 -0.263556
145 0.272558 -2.625544 4.545627 1.445454
146 0.272558 -2.650427 5.179042 1.029732
147 0.272558 -0.728516 3.127064 2.134731
148 0.272558 -0.176218 1.101523 2.447573
149 0.272558 4.585665 -1.413007 2.078769
150 0.272558 4.886884 1.035308 -2.046071
151 0.272558 0.091464 -5.925603 0.300347
152 0.272558 -0.838400 5.384580 -1.048443
153 0.272558 7.745363 -2.946849 0.403420
154 0.272558 3.239112 1.645809 2.217308
155 0.272558 3.548889 -4.795884 1.155014
156 0.272558 -0.433933 -0.123302 2.488085
157 0.272558 -0.814367 -1.222820 2.446674
158 0.272558 2.174388 -0.523384 -2.407272
159 0.272558 -5.000106 -0.218732 -2.066071
160 0.272558 5.147627 0.500526 -2.030450
161 0.272558 -2.970672 -2.007598 -2.196074
162 0.272558 5.562524 -0.566807 -1.946390
163 0.272558 5.027275 3.167832 1.587938
164 0.272558 -6.660087 3.014585 -1.135680
165 0.272558 -0.855627 1.054452 -2.447895
166 0.272558 4.967535 -3.685215 1.388955
167 0.272558 -0.337806 3.519717 -2.015518
168 0.272558 -1.878252 3.320605 -2.032232
169 0.272558 2.934771 5.470446 -0.671262
170 0.272558 -3.344793 -0.064552 2.333008
171 0.272558 -2.814354 -0.099459 2.383261
172 0.272558 6.221496 3.951158 -0.699809
173 0.272558 -2.575997 -4.823317 -1.326467
174 0.272558 -6.239912 -0.455022 1.801327
175 0.272558 -2.550605 -2.845858 -2.071476
176 0.272558 -1.589023 5.588199 -0.837794
177 0.272558 4.015848 0.864781 2.202286
178 0.272558 -8.682615 1.586714 -0.117531
179 0.272558 -6.888185 3.818229 -0.338896
180 0.272558 -2.654066 -1.156224 2.349235
181 0.272558 -5.568223 2.459599 1.667182
182 0.272558 5.621703 3.884219 -1.070197
183 0.272558 4.095030 4.914829 0.889868
184 0.272558 7.490800 -2.665694 -0.866885
185 0.272558 -6.719539 3.658968 0.652795
186 0.272558 -1.071414 3.034024 2.127449
187 0.272558 0.173610 0.210745 2.507524
188 0.272558 0.717514 -2.784086 -2.189182
189 0.272558 6.395812 1.247667 1.695770
190 0.272558 -8.184866 -2.143373 0.460090
191 0.272558 -2.270865 -5.804640 -0.245990
192 0.272558 0.925287 3.700944 1.957367
193 0.272558 6.098641 3.648779 1.011321
194 0.272558 -4.715126 1.702392 -1.993830
195 0.272558 -2.486143 -2.861457 2.071999
196 0.272558 -7.956828 1.178333 1.090489
197 0.272558 -2.700232 4.852849 1.249131
198 0.272558 -8.261882 -0.632589 -0.916161
199 0.272558 -2.952505 -1.208006 -2.316085
200 0.272558 1.155219 -4.803152 1.445467
201 0.272558 7.665385 -2.745454 -0.584093
202 0.272558 5.589174 -2.677378 1.625237
203 0.272558 7.814512 1.987351 0.936284
204 0.272558 3.985205 -4.813572 -1.028129
205 0.272558 8.118471 -2.175531 0.527099
206 0.272558 -2.705639 4.623537 -1.392276
207 0.272558 -2.108576 -4.536524 1.510329
208 0.272558 5.857331 0.031651 1.883705
209 0.272558 -6.715403 -3.893661 -0.459464
210 0.272558 -8.421196 1.469113 0.633239
211 0.272558 -1.781502 0.197101 2.437626
212 0.272558 -1.051951 5.802877 0.507837
213 0.272558 -6.353975 -2.711854 -1.337377
214 0.272558 6.617099 1.523642 -1.558383
215 0.272558 2.339589 4.325034 -1.615161
216 0.272558 -0.371098 -5.455084 -1.016987
217 0.272558 -3.265123 5.561174 -0.098811
218 0.272558 -1.057788 0.361148 2.468804
219 0.272558 6.259916 4.229146 -0.237078
220 0.272558 -1.972972 1.717509 -2.324986
221 0.272558 6.756064 -3.860618 -0.285950
222 0.272558 -0.113083 -0.660284 2.474553
223 0.272558 -3.606860 3.077715 -1.911611
224 0.272558 -6.235783 0.718063 1.763498
225 0.272558 2.402768 -4.298696 1.598935
226 0.272558 1.046476 -0.135405 -2.477369
227 0.272558 -1.702091 0.905570 -2.414600
228 0.272558 -2.678607 1.573585 -2.283179
229 0.272558 5.908091 2.890627 -1.433465
230 0.272558 5.040718 -4.325797 -1.046665
231 0.272558 -4.468133 4.701917 0.954137
232 0.272558 1.074346 -4.551063 -1.619042
233 0.272558 -6.408447 -3.168917 1.132402
234 0.272558 5.044024 -3.082633 -1.642591
235 0.272558 5.368061 1.321684 -1.920155
236 0.272558 5.702723 1.002501 -1.888527
237 0.272558 2.316072 2.491189 2.178835
238 0.272558 -7.970272 -1.238597 -1.062524
239 0.272558 6.355523 -3.106252 -1.184943
240 0.272558 -3.945396 -0.992824 -2.222358
241 0.272558 1.349453 1.919441 2.347570
242 0.272558 -8.063090 -2.061692 -0.704404
243 0.272558 -1.102387 4.637348 1.574301
244 0.272558 7.183177 1.804580 -1.318957
245 0.272558 -4.069026 -5.021812 0.726410
246 0.272558 7.473762 2.061600 1.071701
247 0.272558 -7.038843 1.254668 1.472194
248 0.272558 4.321414 -3.474175 -1.628909
249 0.272558 3.094792 -5.519518 0.483183
250 0.272558 -3.832416 2.332332 2.031365
251 0.272558 -0.190133 4.968403 -1.392496
252 0.272558 -5.482761 4.135060 -0.999665
253 0.272558 -3.243457 5.211035 0.880718
254 0.272558 2.138523 -1.204986 -2.384101
255 0.272558 1.511963 2.062798 -2.316735
256 0.272558 -4.213137 -0.624397 2.210237
257 0.272558 3.705978 -5.372195 0.482513
258 0.272558 -4.233972 -2.699371 1.886554
259 0.272558 -0.076401 2.492233 -2.287515
260 0.272558 -0.902220 -1.798577 2.369177
261 0.272558 -2.890380 3.846886 -1.727106
262 0.272558 -3.365960 -4.689755 1.251849
263 0.272558 2.608725 -5.162779 1.032921
264 0.272558 0.503662 3.377374 -2.051491
265 0.272558 -5.593552 -0.378427 -1.964591
266 0.272558 -9.017085 0.130924 0.183823
267 0.272558 -4.163677 0.924798 -2.195938
268 0.272558 -8.667426 0.358697 -0.696997
269 0.272558 5.055712 -4.260382 1.033828
270 0.272558 -3.693355 -0.888428 2.237369
271 0.272558 4.932390 -0.007702 -2.079697
272 0.272558 0.030365 4.716041 -1.563807
273 0.272558 4.986735 0.136517 2.084864
274 0.272558 -3.089684 -5.596538 -0.131711
275 0.272558 -7.220622 -1.672492 -1.305299
276 0.272558 6.291706 -2.712286 1.366747
277 0.272558 2.696146 -3.310539 -1.930748
278 0.272558 2.203378 -4.584637 1.483057
279 0.272558 -3.523070 3.715450 -1.713057
280 0.272558 1.486929 0.481955 2.461142
281 0.272558 1.414711 -5.832469 0.367633
282 0.272558 -6.672432 1.932346 -1.452911
283 0.272558 3.005035 5.587520 0.275095
284 0.272558 -7.846468 2.843323 0.104497
285 0.272558 1.063588 1.214436 2.421985
286 0.272558 -2.835785 3.331280 -1.907845
287 0.272558 3.046976 -2.346303 2.130746
288 0.272558 -4.638013 -2.625833 -1.854012
289 0.272558 3.761865 -1.793985 -2.155199
290 0.272558 -2.332855 1.559851 -2.335715
291 0.272558 1.958686 5.875732 -0.100594
292 0.272558 -0.775471 2.274588 2.317169
293 0.272558 -8.024726 0.837205 1.050070
294 0.272558 3.179294 -0.724006 2.310655
295 0.272558 8.391107 -1.752726 -0.472012
296 0.272558 6.261339 0.377032 -1.774336
297 0.272558 5.517975 1.168524 1.905391
298 0.272558 3.496451 -2.032170 -2.128653
299 0.272558 -1.883663 2.094612 2.278111
300 0.272558 -2.288227 -1.017677 -2.370405
301 0.272558 0.618158 2.357738 2.295966
302 0.272558 -1.137113 3.341062 -2.040890
303 0.272558 8.608376 1.616738 0.016568
304 0.272558 -3.924890 5.082455 0.718971
305 0.272558 7.403163 -0.702688 -1.376809
306 0.272558 -0.297247 4.193150 -1.769758
307 0.272558 7.169642 2.599400 -1.034805
308 0.272558 -3.576514 -2.204535 2.098998
309 0.272558 -2.719736 -2.379555 -2.163553
310 0.272558 -3.346240 -5.246678 0.804505
311 0.272558 -5.454529 3.505449 -1.329150
312 0.272558 -0.436816 -2.225951 -2.309235
313 0.272558 -8.379522 -0.315941 -0.936195
314 0.272558 -3.572370 -1.485848 2.197524
315 0.272558 4.603984 3.897434 1.390804
316 0.272558 2.622748 -4.624916 -1.402307
317 0.272558 -3.043605 -4.928814 1.140537
318 0.272558 3.147583 0.319067 2.341578
319 0.272558 -3.047659 0.135675 -2.346171
320 0.272558 -6.419946 3.293777 -1.076191
321 0.272558 -6.417160 -2.353273 1.429560
322 0.272558 -6.060208 1.556591 1.719894
323 0.272558 -2.983564 5.589840 -0.365354
324 0.272558 -0.489024 5.166104 -1.272345
325 0.272558 4.575490 3.576059 1.546667
326 0.272558 -4.150563 -4.928632 -0.862144
327 0.272558 0.669000 3.947255 1.856989
328 0.272558 -1.883934 4.177665 1.700687
329 0.272558 0.620635 -3.690399 -1.947715
330 0.272558 0.711156 -5.936974 -0.372326
331 0.272558 6.642665 -0.087243 -1.673245
332 0.272558 -3.502350 1.048457 -2.274701
333 0.272558 -1.800086 4.258014 -1.681302
334 0.272558 -4.738558 -3.238797 -1.628829
335 0.272558 -3.946619 0.698268 2.213756
336 0.272558 7.500811 -3.063503 -0.557254
