2500
spam
0 1 0.500000 0.272558 -5.147040 3.383066 -1.467521
1 1 0.500000 0.272558 7.575531 -1.047959 1.289880
2 1 0.500000 0.272558 -6.983616 -0.379844 1.555747
3 1 0.500000 0.272558 -5.103548 1.016116 -2.027355
4 1 0.500000 0.272558 -0.305596 -3.792422 1.921301
5 1 0.500000 0.272558 -1.401744 -2.158437 -2.309496
6 1 0.500000 0.272558 -0.143639 -4.780470 -1.494350
7 1 0.500000 0.272558 0.906001 -4.274702 -1.753396
8 1 0.500000 0.272558 6.443438 0.867911 -1.718037
9 1 0.500000 0.272558 -7.168394 -2.526874 1.058596
10 1 0.500000 0.272558 -5.910621 -2.817777 -1.448996
11 1 0.500000 0.272558 -4.756996 2.699544 1.794237
12 1 0.500000 0.272558 -8.169489 2.107328 0.618200
13 1 0.500000 0.272558 -5.783254 1.776985 1.749102
14 1 0.500000 0.272558 6.077552 -3.506296 1.096996
15 1 0.500000 0.272558 -5.691436 -4.555448 0.301572
16 1 0.500000 0.272558 6.791580 0.181584 1.655523
17 1 0.500000 0.272558 0.238417 -2.564057 -2.252343
18 1 0.500000 0.272558 5.952216 -1.668478 -1.757273
19 1 0.500000 0.272558 5.482746 -4.713676 -0.051016
20 1 0.500000 0.272558 0.299074 4.506115 -1.630404
21 1 0.500000 0.272558 -2.944526 5.188482 -0.923346
22 1 0.500000 0.272558 -5.621803 4.511082 0.473001
23 1 0.500000 0.272558 -3.048835 -0.366250 2.336518
24 1 0.500000 0.272558 1.679656 4.920455 -1.329417
25 1 0.500000 0.272558 6.561270 3.634235 -0.839533
26 1 0.500000 0.272558 -6.192404 -3.240564 -1.175959
27 1 0.500000 0.272558 4.684820 -0.181340 2.131492
28 1 0.500000 0.272558 2.693697 -0.971125 2.341535
29 1 0.500000 0.272558 7.665132 1.405866 -1.166309
30 1 0.500000 0.272558 0.606715 -4.683926 1.534664
31 1 0.500000 0.272558 7.436163 -3.046264 0.549365
32 1 0.500000 0.272558 -3.561007 1.718683 -2.191042
33 1 0.500000 0.272558 -4.639789 -4.833211 0.689023
34 1 0.500000 0.272558 -5.630579 -3.129765 1.434691
35 1 0.500000 0.272558 -1.009806 -4.221391 -1.738449
36 1 0.500000 0.272558 -0.388689 3.069356 2.135499
37 1 0.500000 0.272558 2.296885 5.160796 1.080851
38 1 0.500000 0.272558 -3.489653 4.563467 1.322989
39 1 0.500000 0.272558 -1.268758 -4.640534 1.548292
40 1 0.500000 0.272558 6.175109 3.231073 -1.193470
41 1 0.500000 0.272558 1.344500 3.923409 -1.858932
42 1 0.500000 0.272558 1.997846 4.254341 1.654707
43 1 0.500000 0.272558 7.322805 0.749034 -1.398724
44 1 0.500000 0.272558 -2.527679 3.476299 -1.930704
45 1 0.500000 0.272558 6.810975 -3.863609 0.219797
46 1 0.500000 0.272558 -8.316764 -1.095977 0.855842
47 1 0.500000 0.272558 0.049249 3.832495 -1.911925
48 1 0.500000 0.272558 8.844453 0.893896 0.326487
49 1 0.500000 0.272558 -2.458692 5.457702 -0.829585
50 1 0.500000 0.272558 -5.040005 3.424790 1.494188
51 1 0.500000 0.272558 1.499422 0.864372 2.431515
52 1 0.500000 0.272558 3.836628 5.195615 -0.670371
53 1 0.500000 0.272558 4.905423 5.048768 -0.192654
54 1 0.500000 0.272558 -7.277474 0.218554 -1.451960
55 1 0.500000 0.272558 -1.357164 -3.992997 -1.815337
56 1 0.500000 0.272558 -5.662846 -3.860170 -1.114575
57 1 0.500000 0.272558 -7.578794 0.874070 1.315366
58 1 0.500000 0.272558 -0.103059 2.115483 2.338458
59 1 0.500000 0.272558 -4.060708 -3.260172 -1.762749
60 1 0.500000 0.272558 -0.249893 4.884626 1.471113
61 1 0.500000 0.272558 -2.517208 -2.240765 2.197921
62 1 0.500000 0.272558 -2.632442 0.938040 -2.372893
