0 0.272558 -5.143181 3.382348 -1.468703
1 0.272558 7.576765 -1.031193 1.260017
2 0.272558 -6.950172 -0.376169 1.570668
3 0.272558 -5.106056 1.013519 -2.004381
4 0.272558 -0.308178 -3.793515 1.919412
5 0.272558 -1.412896 -2.165905 -2.305931
6 0.272558 -0.131521 -4.775548 -1.496263
7 0.272558 0.917907 -4.272042 -1.754253
8 0.272558 6.425319 0.871302 -1.700717
9 0.272558 -7.124953 -2.531941 1.080688
10 0.272558 -5.917808 -2.806934 -1.449589
11 0.272558 -4.758094 2.702440 1.787842
12 0.272558 -8.159979 2.109252 0.626147
13 0.272558 -5.783434 1.781945 1.746475
14 0.272558 6.086500 -3.496989 1.098289
15 0.272558 -5.698292 -4.558803 0.298837
16 0.272558 6.803602 0.185187 1.652146
17 0.272558 0.241087 -2.560693 -2.251793
18 0.272558 5.951844 -1.664856 -1.757759
19 0.272558 5.490617 -4.709065 -0.046849
20 0.272558 0.288799 4.494194 -1.635800
21 0.272558 -2.900288 5.198199 -0.923750
22 0.272558 -5.616262 4.516938 0.465977
23 0.272558 -3.051468 -0.367648 2.337162
24 0.272558 1.667661 4.933415 -1.324348
25 0.272558 6.555529 3.639611 -0.838329
26 0.272558 -6.192635 -3.241482 -1.173666
27 0.272558 4.700607 -0.174969 2.139520
28 0.272558 2.691323 -0.970619 2.344538
29 0.272558 7.649470 1.396899 -1.170306
30 0.272558 0.612274 -4.690230 1.532675
31 0.272558 7.441875 -3.042381 0.548351
32 0.272558 -3.565870 1.717065 -2.192169
33 0.272558 -4.630947 -4.822062 0.711030
34 0.272558 -5.641570 -3.094387 1.452797
35 0.272558 -1.011691 -4.225163 -1.735416
36 0.272558 -0.416940 3.089025 2.126725
37 0.272558 2.293236 5.158666 1.082990
38 0.272558 -3.489248 4.563434 1.323419
39 0.272558 -1.259721 -4.652728 1.552990
40 0.272558 6.169033 3.237064 -1.192994
41 0.272558 1.348476 3.938593 -1.852154
42 0.272558 2.004619 4.240720 1.661354
43 0.272558 7.307177 0.758746 -1.402202
44 0.272558 -2.516009 3.486578 -1.927924
45 0.272558 6.884276 -3.859101 0.173451
46 0.272558 -8.282398 -1.102420 0.879966
47 0.272558 0.060739 3.833831 -1.919453
48 0.272558 8.853841 0.906312 0.324833
49 0.272558 -2.439603 5.464034 -0.830115
50 0.272558 -5.042385 3.438771 1.509007
51 0.272558 1.512890 0.884346 2.446350
52 0.272558 3.845992 5.201541 -0.666814
53 0.272558 4.917728 5.045187 -0.185238
54 0.272558 -7.298001 0.220181 -1.450386
55 0.272558 -1.361921 -3.993202 -1.815082
56 0.272558 -5.664756 -3.859048 -1.116263
57 0.272558 -7.568359 0.881022 1.325421
58 0.272558 -0.078226 2.089298 2.355029
59 0.272558 -4.045872 -3.287098 -1.774751
60 0.272558 -0.253045 4.864302 1.482464
61 0.272558 -2.515240 -2.241563 2.197399
62 0.272558 -2.632733 0.945896 -2.372440
63 0.272558 -4.537434 -3.290382 1.655427
64 0.272558 3.135151 -5.056819 1.033389
65 0.272558 4.736865 -5.064991 0.130978
66 0.272558 -7.486319 -3.269344 0.038829
67 0.272558 -3.259613 4.065840 -1.586337
68 0.272558 -3.851895 5.100845 -0.807345
69 0.272558 0.842360 4.234716 1.751252
70 0.272558 4.522324 5.069393 -0.533561
71 0.272558 1.426391 1.210648 -2.427783
72 0.272558 7.703325 2.928599 -0.463778
73 0.272558 -1.507705 -1.404393 -2.391763
74 0.272558 -0.495652 0.961102 -2.451976
75 0.272558 -0.639193 -3.078089 2.141527
76 0.272558 -2.047996 0.951886 -2.414849
77 0.272558 -4.431018 -0.053144 -2.186342
78 0.272558 1.273599 2.881780 2.162532
79 0.272558 -1.361449 -4.769635 -1.455883
80 0.272558 -5.913760 2.353144 -1.595114
81 0.272558 -8.004434 1.041560 -1.033228
82 0.272558 2.996349 -1.340575 -2.276516
83 0.272558 2.021059 -2.687183 -2.175015
84 0.272558 1.958042 0.984511 2.412457
85 0.272558 6.441333 2.234284 -1.460737
