58 795 2 10 33 3 0.014636
59 267 2 11 11 3 0.060112
59 819 2 11 34 3 0.060112
62 339 2 14 14 3 0.029074
62 891 2 14 37 3 0.029074
63 363 2 15 15 3 0.011981
63 915 2 15 38 3 0.011981
64 387 2 16 16 3 0.023945
64 939 2 16 39 3 0.023945
68 483 2 20 20 3 0.010890
68 1035 2 20 43 3 0.010890
73 555 3 1 23 3 0.075174
74 579 3 2 24 3 0.149089
76 100 3 4 4 4 0.062953
76 652 3 4 27 4 0.062953
77 124 3 5 5 4 0.029684
77 676 3 5 28 4 0.029684
78 148 3 6 6 4 0.016549
78 700 3 6 29 4 0.016549
79 172 3 7 7 4 0.037342
79 724 3 7 30 4 0.037342
80 196 3 8 8 4 0.081930
80 748 3 8 31 4 0.081930
81 220 3 9 9 4 0.055024
81 772 3 9 32 4 0.055024
82 244 3 10 10 4 0.122795
82 796 3 10 33 4 0.122795
83 268 3 11 11 4 0.038292
83 820 3 11 34 4 0.038292
84 292 3 12 12 4 0.017876
84 844 3 12 35 4 0.017876
86 340 3 14 14 4 0.043365
86 892 3 14 37 4 0.043365
87 364 3 15 15 4 0.056170
87 916 3 15 38 4 0.056170
91 460 3 19 19 4 0.053727
91 1012 3 19 42 4 0.053727
92 484 3 20 20 4 0.078427
92 1036 3 20 43 4 0.078427
97 556 4 1 23 4 0.096896
98 580 4 2 24 4 0.181128
100 628 4 4 26 4 0.062953
101 125 4 5 5 5 0.070445
101 677 4 5 28 5 0.070445
102 149 4 6 6 5 0.058053
102 701 4 6 29 5 0.058053
103 173 4 7 7 5 0.021977
103 725 4 7 30 5 0.021977
107 269 4 11 11 5 0.013421
107 821 4 11 34 5 0.013421
111 365 4 15 15 5 0.053867
111 917 4 15 38 5 0.053867
113 413 4 17 17 5 0.022437
113 965 4 17 40 5 0.022437
116 485 4 20 20 5 0.208404
116 1037 4 20 43 5 0.208404
117 509 4 21 21 5 0.018768
117 1061 4 21 44 5 0.018768
121 557 5 1 23 5 0.227198
122 581 5 2 24 5 0.074706
123 605 5 3 25 5 0.029146
124 629 5 4 26 5 0.029684
125 653 5 5 27 5 0.070445
126 150 5 6 6 6 0.022793
126 702 5 6 29 6 0.022793
127 174 5 7 7 6 0.030070
127 726 5 7 30 6 0.030070
128 198 5 8 8 6 0.047428
128 750 5 8 31 6 0.047428
129 222 5 9 9 6 0.092441
129 774 5 9 32 6 0.092441
130 246 5 10 10 6 0.064009
130 798 5 10 33 6 0.064009
131 270 5 11 11 6 0.103310
131 822 5 11 34 6 0.103310
134 342 5 14 14 6 0.075863
134 894 5 14 37 6 0.075863
135 366 5 15 15 6 0.088864
135 918 5 15 38 6 0.088864
139 462 5 19 19 6 0.028127
139 1014 5 19 42 6 0.028127
145 558 6 1 23 6 0.140465
146 582 6 2 24 6 0.048421
148 630 6 4 26 6 0.016549
149 654 6 5 27 6 0.058053
150 678 6 6 28 6 0.022793
151 175 6 7 7 7 0.109784
151 727 6 7 30 7 0.109784
152 199 6 8 8 7 0.113474
152 751 6 8 31 7 0.113474
153 223 6 9 9 7 0.026938
153 775 6 9 32 7 0.026938
154 247 6 10 10 7 0.095636
154 799 6 10 33 7 0.095636
155 271 6 11 11 7 0.090124
155 823 6 11 34 7 0.090124
156 295 6 12 12 7 0.025151
156 847 6 12 35 7 0.025151
157 319 6 13 13 7 0.011803
157 871 6 13 36 7 0.011803
158 343 6 14 14 7 0.089872
158 895 6 14 37 7 0.089872
159 367 6 15 15 7 0.109267
159 919 6 15 38 7 0.109267
160 391 6 16 16 7 0.190798
160 943 6 16 39 7 0.190798
163 463 6 19 19 7 0.010599
163 1015 6 19 42 7 0.010599
164 487 6 20 20 7 0.031370
164 1039 6 20 43 7 0.031370
169 559 7 1 23 7 0.176725
170 583 7 2 24 7 0.018552
171 607 7 3 25 7 0.013677
172 631 7 4 26 7 0.037342
173 655 7 5 27 7 0.021977
174 679 7 6 28 7 0.030070
175 703 7 7 29 7 0.109784
176 200 7 8 8 8 0.037489
176 752 7 8 31 8 0.037489
178 248 7 10 10 8 0.058205
178 800 7 10 33 8 0.058205
179 272 7 11 11 8 0.016311
179 824 7 11 34 8 0.016311
183 368 7 15 15 8 0.084241
183 920 7 15 38 8 0.084241
184 392 7 16 16 8 0.061007
184 944 7 16 39 8 0.061007
188 488 7 20 20 8 0.012759
188 1040 7 20 43 8 0.012759
189 512 7 21 21 8 0.019492
189 1064 7 21 44 8 0.019492
193 560 8 1 23 8 0.320782
194 584 8 2 24 8 0.103787
195 608 8 3 25 8 0.032892
196 632 8 4 26 8 0.081930
198 680 8 6 28 8 0.047428
199 704 8 7 29 8 0.113474
200 728 8 8 30 8 0.037489
202 249 8 10 10 9 0.010244
202 801 8 10 33 9 0.010244
203 273 8 11 11 9 0.017074
203 825 8 11 34 9 0.017074
206 345 8 14 14 9 0.015964
206 897 8 14 37 9 0.015964
207 369 8 15 15 9 0.025847
207 921 8 15 38 9 0.025847
212 489 8 20 20 9 0.065736
212 1041 8 20 43 9 0.065736
217 561 9 1 23 9 0.375549
218 585 9 2 24 9 0.091848
219 609 9 3 25 9 0.014229
220 633 9 4 26 9 0.055024
222 681 9 6 28 9 0.092441
223 705 9 7 29 9 0.026938
226 250 9 10 10 10 0.122906
226 802 9 10 33 10 0.122906
227 274 9 11 11 10 0.022499
227 826 9 11 34 10 0.022499
230 346 9 14 14 10 0.160576
230 898 9 14 37 10 0.160576
231 370 9 15 15 10 0.120077
231 922 9 15 38 10 0.120077
232 394 9 16 16 10 0.102480
232 946 9 16 39 10 0.102480
233 418 9 17 17 10 0.019960
233 970 9 17 40 10 0.019960
234 442 9 18 18 10 0.020247
234 994 9 18 41 10 0.020247
235 466 9 19 19 10 0.027633
235 1018 9 19 42 10 0.027633
236 490 9 20 20 10 0.044013
236 1042 9 20 43 10 0.044013
237 514 9 21 21 10 0.048534
237 1066 9 21 44 10 0.048534
241 562 10 1 23 10 0.317676
242 586 10 2 24 10 0.111219
243 610 10 3 25 10 0.014636
244 634 10 4 26 10 0.122795
246 682 10 6 28 10 0.064009
247 706 10 7 29 10 0.095636
248 730 10 8 30 10 0.058205
249 754 10 9 31 10 0.010244
250 778 10 10 32 10 0.122906
251 275 10 11 11 11 0.065042
251 827 10 11 34 11 0.065042
253 323 10 13 13 11 0.025233
253 875 10 13 36 11 0.025233
254 347 10 14 14 11 0.344459
254 899 10 14 37 11 0.344459
255 371 10 15 15 11 0.227664
255 923 10 15 38 11 0.227664
256 395 10 16 16 11 0.364888
256 947 10 16 39 11 0.364888
258 443 10 18 18 11 0.070306
258 995 10 18 41 11 0.070306
259 467 10 19 19 11 0.120475
259 1019 10 19 42 11 0.120475
260 491 10 20 20 11 0.128778
260 1043 10 20 43 11 0.128778
261 515 10 21 21 11 0.129102
261 1067 10 21 44 11 0.129102
265 563 11 1 23 11 0.249773
266 587 11 2 24 11 0.096238
267 611 11 3 25 11 0.060112
268 635 11 4 26 11 0.038292
269 659 11 5 27 11 0.013421
270 683 11 6 28 11 0.103310
271 707 11 7 29 11 0.090124
272 731 11 8 30 11 0.016311
273 755 11 9 31 11 0.017074
274 779 11 10 32 11 0.022499
275 803 11 11 33 11 0.065042
278 348 11 14 14 12 0.248015
278 900 11 14 37 12 0.248015
279 372 11 15 15 12 0.184112
279 924 11 15 38 12 0.184112
280 396 11 16 16 12 0.168116
280 948 11 16 39 12 0.168116
282 444 11 18 18 12 0.048301
282 996 11 18 41 12 0.048301
283 468 11 19 19 12 0.126442
283 1020 11 19 42 12 0.126442
284 492 11 20 20 12 0.123966
284 1044 11 20 43 12 0.123966
285 516 11 21 21 12 0.096017
285 1068 11 21 44 12 0.096017
292 636 12 4 26 12 0.017876
295 708 12 7 29 12 0.025151
301 325 12 13 13 13 0.052523
301 877 12 13 36 13 0.052523
302 349 12 14 14 13 0.163462
302 901 12 14 37 13 0.163462
303 373 12 15 15 13 0.045115
303 925 12 15 38 13 0.045115
304 397 12 16 16 13 0.051501
304 949 12 16 39 13 0.051501
305 421 12 17 17 13 0.039392
305 973 12 17 40 13 0.039392
306 445 12 18 18 13 0.012991
306 997 12 18 41 13 0.012991
308 493 12 20 20 13 0.052818
308 1045 12 20 43 13 0.052818
309 517 12 21 21 13 0.026083
309 1069 12 21 44 13 0.026083
313 565 13 1 23 13 0.108808
319 709 13 7 29 13 0.011803
323 805 13 11 33 13 0.025233
325 853 13 13 35 13 0.052523
326 350 13 14 14 14 0.182881
326 902 13 14 37 14 0.182881
327 374 13 15 15 14 0.039167
327 926 13 15 38 14 0.039167
328 398 13 16 16 14 0.059999
328 950 13 16 39 14 0.059999
329 422 13 17 17 14 0.030636
329 974 13 17 40 14 0.030636
332 494 13 20 20 14 0.123790
332 1046 13 20 43 14 0.123790
337 566 14 1 23 14 0.465928
338 590 14 2 24 14 0.127290
339 614 14 3 25 14 0.029074
340 638 14 4 26 14 0.043365
342 686 14 6 28 14 0.075863
343 710 14 7 29 14 0.089872
345 758 14 9 31 14 0.015964
346 782 14 10 32 14 0.160576
347 806 14 11 33 14 0.344459
348 830 14 12 34 14 0.248015
349 854 14 13 35 14 0.163462
350 878 14 14 36 14 0.182881
351 375 14 15 15 15 0.334156
351 927 14 15 38 15 0.334156
352 399 14 16 16 15 0.568458
352 951 14 16 39 15 0.568458
354 447 14 18 18 15 0.163637
354 999 14 18 41 15 0.163637
355 471 14 19 19 15 0.201560
355 1023 14 19 42 15 0.201560
356 495 14 20 20 15 0.188459
356 1047 14 20 43 15 0.188459
357 519 14 21 21 15 0.385013
357 1071 14 21 44 15 0.385013
361 567 15 1 23 15 0.198928
362 591 15 2 24 15 0.074472
363 615 15 3 25 15 0.011981
364 639 15 4 26 15 0.056170
365 663 15 5 27 15 0.053867
366 687 15 6 28 15 0.088864
367 711 15 7 29 15 0.109267
368 735 15 8 30 15 0.084241
369 759 15 9 31 15 0.025847
370 783 15 10 32 15 0.120077
371 807 15 11 33 15 0.227664
372 831 15 12 34 15 0.184112
373 855 15 13 35 15 0.045115
374 879 15 14 36 15 0.039167
375 903 15 15 37 15 0.334156
376 400 15 16 16 16 0.713808
376 952 15 16 39 16 0.713808
377 424 15 17 17 16 0.018659
377 976 15 17 40 16 0.018659
378 448 15 18 18 16 0.475041
378 1000 15 18 41 16 0.475041
379 472 15 19 19 16 0.212339
379 1024 15 19 42 16 0.212339
380 496 15 20 20 16 0.214021
380 1048 15 20 43 16 0.214021
381 520 15 21 21 16 0.407547
381 1072 15 21 44 16 0.407547
385 568 16 1 23 16 0.475109
386 592 16 2 24 16 0.116230
387 616 16 3 25 16 0.023945
391 712 16 7 29 16 0.190798
392 736 16 8 30 16 0.061007
394 784 16 10 32 16 0.102480
395 808 16 11 33 16 0.364888
396 832 16 12 34 16 0.168116
397 856 16 13 35 16 0.051501
398 880 16 14 36 16 0.059999
399 904 16 15 37 16 0.568458
400 928 16 16 38 16 0.713808
401 425 16 17 17 17 0.054821
401 977 16 17 40 17 0.054821
402 449 16 18 18 17 0.538133
402 1001 16 18 41 17 0.538133
403 473 16 19 19 17 0.341245
403 1025 16 19 42 17 0.341245
404 497 16 20 20 17 0.356022
404 1049 16 20 43 17 0.356022
405 521 16 21 21 17 0.613779
405 1073 16 21 44 17 0.613779
413 665 17 5 27 17 0.022437
418 785 17 10 32 17 0.019960
421 857 17 13 35 17 0.039392
422 881 17 14 36 17 0.030636
424 929 17 16 38 17 0.018659
425 953 17 17 39 17 0.054821
428 498 17 20 20 18 0.273727
428 1050 17 20 43 18 0.273727
429 522 17 21 21 18 0.016099
429 1074 17 21 44 18 0.016099
433 570 18 1 23 18 0.025019
442 786 18 10 32 18 0.020247
443 810 18 11 33 18 0.070306
444 834 18 12 34 18 0.048301
445 858 18 13 35 18 0.012991
447 906 18 15 37 18 0.163637
448 930 18 16 38 18 0.475041
449 954 18 17 39 18 0.538133
451 475 18 19 19 19 0.345862
451 1027 18 19 42 19 0.345862
452 499 18 20 20 19 0.204154
452 1051 18 20 43 19 0.204154
453 523 18 21 21 19 0.417127
453 1075 18 21 44 19 0.417127
457 571 19 1 23 19 0.092515
460 643 19 4 26 19 0.053727
462 691 19 6 28 19 0.028127
463 715 19 7 29 19 0.010599
466 787 19 10 32 19 0.027633
467 811 19 11 33 19 0.120475
468 835 19 12 34 19 0.126442
471 907 19 15 37 19 0.201560
472 931 19 16 38 19 0.212339
473 955 19 17 39 19 0.341245
475 1003 19 19 41 19 0.345862
476 500 19 20 20 20 0.658005
476 1052 19 20 43 20 0.658005
477 524 19 21 21 20 0.540998
477 1076 19 21 44 20 0.540998
481 572 20 1 23 20 0.020984
483 620 20 3 25 20 0.010890
484 644 20 4 26 20 0.078427
485 668 20 5 27 20 0.208404
487 716 20 7 29 20 0.031370
488 740 20 8 30 20 0.012759
489 764 20 9 31 20 0.065736
490 788 20 10 32 20 0.044013
491 812 20 11 33 20 0.128778
492 836 20 12 34 20 0.123966
493 860 20 13 35 20 0.052818
494 884 20 14 36 20 0.123790
495 908 20 15 37 20 0.188459
496 932 20 16 38 20 0.214021
497 956 20 17 39 20 0.356022
498 980 20 18 40 20 0.273727
499 1004 20 19 41 20 0.204154
500 1028 20 20 42 20 0.658005
501 525 20 21 21 21 1.000000
501 1077 20 21 44 21 1.000000
505 573 21 1 23 21 0.055405
509 669 21 5 27 21 0.018768
512 741 21 8 30 21 0.019492
514 789 21 10 32 21 0.048534
515 813 21 11 33 21 0.129102
516 837 21 12 34 21 0.096017
517 861 21 13 35 21 0.026083
519 909 21 15 37 21 0.385013
520 933 21 16 38 21 0.407547
521 957 21 17 39 21 0.613779
522 981 21 18 40 21 0.016099
523 1005 21 19 41 21 0.417127
524 1029 21 20 42 21 0.540998
525 1053 21 21 43 21 1.000000
553 577 23 1 24 1 0.150656
554 601 23 2 25 1 0.205808
555 625 23 3 26 1 0.075174
556 649 23 4 27 1 0.096896
557 673 23 5 28 1 0.227198
558 697 23 6 29 1 0.140465
559 721 23 7 30 1 0.176725
560 745 23 8 31 1 0.320782
561 769 23 9 32 1 0.375549
562 793 23 10 33 1 0.317676
563 817 23 11 34 1 0.249773
565 865 23 13 36 1 0.108808
566 889 23 14 37 1 0.465928
567 913 23 15 38 1 0.198928
568 937 23 16 39 1 0.475109
570 985 23 18 41 1 0.025019
571 1009 23 19 42 1 0.092515
572 1033 23 20 43 1 0.020984
573 1057 23 21 44 1 0.055405
578 602 24 2 25 2 0.079306
579 626 24 3 26 2 0.149089
580 650 24 4 27 2 0.181128
581 674 24 5 28 2 0.074706
582 698 24 6 29 2 0.048421
583 722 24 7 30 2 0.018552
584 746 24 8 31 2 0.103787
585 770 24 9 32 2 0.091848
586 794 24 10 33 2 0.111219
587 818 24 11 34 2 0.096238
590 890 24 14 37 2 0.127290
591 914 24 15 38 2 0.074472
592 938 24 16 39 2 0.116230
605 675 25 5 28 3 0.029146
607 723 25 7 30 3 0.013677
608 747 25 8 31 3 0.032892
609 771 25 9 32 3 0.014229
610 795 25 10 33 3 0.014636
611 819 25 11 34 3 0.060112
614 891 25 14 37 3 0.029074
615 915 25 15 38 3 0.011981
616 939 25 16 39 3 0.023945
620 1035 25 20 43 3 0.010890
628 652 26 4 27 4 0.062953
629 676 26 5 28 4 0.029684
630 700 26 6 29 4 0.016549
631 724 26 7 30 4 0.037342
632 748 26 8 31 4 0.081930
633 772 26 9 32 4 0.055024
634 796 26 10 33 4 0.122795
635 820 26 11 34 4 0.038292
636 844 26 12 35 4 0.017876
638 892 26 14 37 4 0.043365
639 916 26 15 38 4 0.056170
643 1012 26 19 42 4 0.053727
644 1036 26 20 43 4 0.078427
653 677 27 5 28 5 0.070445
654 701 27 6 29 5 0.058053
655 725 27 7 30 5 0.021977
659 821 27 11 34 5 0.013421
663 917 27 15 38 5 0.053867
665 965 27 17 40 5 0.022437
668 1037 27 20 43 5 0.208404
669 1061 27 21 44 5 0.018768
678 702 28 6 29 6 0.022793
679 726 28 7 30 6 0.030070
680 750 28 8 31 6 0.047428
681 774 28 9 32 6 0.092441
682 798 28 10 33 6 0.064009
683 822 28 11 34 6 0.103310
686 894 28 14 37 6 0.075863
687 918 28 15 38 6 0.088864
691 1014 28 19 42 6 0.028127
703 727 29 7 30 7 0.109784
704 751 29 8 31 7 0.113474
705 775 29 9 32 7 0.026938
706 799 29 10 33 7 0.095636
707 823 29 11 34 7 0.090124
708 847 29 12 35 7 0.025151
709 871 29 13 36 7 0.011803
710 895 29 14 37 7 0.089872
711 919 29 15 38 7 0.109267
712 943 29 16 39 7 0.190798
715 1015 29 19 42 7 0.010599
716 1039 29 20 43 7 0.031370
728 752 30 8 31 8 0.037489
730 800 30 10 33 8 0.058205
731 824 30 11 34 8 0.016311
735 920 30 15 38 8 0.084241
736 944 30 16 39 8 0.061007
740 1040 30 20 43 8 0.012759
741 1064 30 21 44 8 0.019492
754 801 31 10 33 9 0.010244
755 825 31 11 34 9 0.017074
758 897 31 14 37 9 0.015964
759 921 31 15 38 9 0.025847
764 1041 31 20 43 9 0.065736
778 802 32 10 33 10 0.122906
779 826 32 11 34 10 0.022499
782 898 32 14 37 10 0.160576
783 922 32 15 38 10 0.120077
784 946 32 16 39 10 0.102480
785 970 32 17 40 10 0.019960
786 994 32 18 41 10 0.020247
787 1018 32 19 42 10 0.027633
788 1042 32 20 43 10 0.044013
789 1066 32 21 44 10 0.048534
803 827 33 11 34 11 0.065042
805 875 33 13 36 11 0.025233
806 899 33 14 37 11 0.344459
807 923 33 15 38 11 0.227664
808 947 33 16 39 11 0.364888
810 995 33 18 41 11 0.070306
811 1019 33 19 42 11 0.120475
812 1043 33 20 43 11 0.128778
813 1067 33 21 44 11 0.129102
830 900 34 14 37 12 0.248015
831 924 34 15 38 12 0.184112
832 948 34 16 39 12 0.168116
834 996 34 18 41 12 0.048301
835 1020 34 19 42 12 0.126442
836 1044 34 20 43 12 0.123966
837 1068 34 21 44 12 0.096017
853 877 35 13 36 13 0.052523
854 901 35 14 37 13 0.163462
855 925 35 15 38 13 0.045115
856 949 35 16 39 13 0.051501
857 973 35 17 40 13 0.039392
858 997 35 18 41 13 0.012991
860 1045 35 20 43 13 0.052818
861 1069 35 21 44 13 0.026083
878 902 36 14 37 14 0.182881
879 926 36 15 38 14 0.039167
880 950 36 16 39 14 0.059999
881 974 36 17 40 14 0.030636
884 1046 36 20 43 14 0.123790
903 927 37 15 38 15 0.334156
904 951 37 16 39 15 0.568458
906 999 37 18 41 15 0.163637
907 1023 37 19 42 15 0.201560
908 1047 37 20 43 15 0.188459
909 1071 37 21 44 15 0.385013
928 952 38 16 39 16 0.713808
929 976 38 17 40 16 0.018659
930 1000 38 18 41 16 0.475041
931 1024 38 19 42 16 0.212339
932 1048 38 20 43 16 0.214021
933 1072 38 21 44 16 0.407547
953 977 39 17 40 17 0.054821
954 1001 39 18 41 17 0.538133
955 1025 39 19 42 17 0.341245
956 1049 39 20 43 17 0.356022
957 1073 39 21 44 17 0.613779
980 1050 40 20 43 18 0.273727
981 1074 40 21 44 18 0.016099
1003 1027 41 19 42 19 0.345862
1004 1051 41 20 43 19 0.204154
1005 1075 41 21 44 19 0.417127
1028 1052 42 20 43 20 0.658005
1029 1076 42 21 44 20 0.540998
1053 1077 43 21 44 21 1.000000
