5 4 0.558584 0.386369
5 5 0.790008 0.650000
5 6 0.496810 0.381492
5 7 0.466136 0.371463
5 8 0.509030 0.370078
5 9 0.542149 0.373530
5 10 0.516751 0.368452
5 11 0.469261 0.357257
5 12 0.538644 0.458684
5 13 0.541886 0.500000
5 14 0.488724 0.340813
5 15 0.521582 0.338467
5 16 0.427954 0.403184
5 17 0.528660 0.443383
5 18 0.571690 0.500000
5 19 0.460175 0.357963
5 20 0.462722 0.335360
5 21 0.474118 0.500000
5 22 0.493462 0.000000
5 23 0.404784 0.320000
6 0 0.470257 0.390794
6 1 0.499471 0.402604
6 2 0.520633 0.424091
6 3 0.462169 0.393012
6 4 0.559200 0.385360
6 5 0.496810 0.381492
6 6 0.658208 0.500000
6 7 0.496625 0.376599
6 8 0.487238 0.359682
6 9 0.574851 0.370292
6 10 0.561892 0.363170
6 11 0.430736 0.357491
6 12 0.500204 0.403795
6 13 0.511581 0.394119
6 14 0.417033 0.361793
6 15 0.459813 0.332550
6 16 0.360259 0.307810
6 17 0.479478 0.452123
6 18 0.604006 0.478715
6 19 0.412456 0.365608
6 20 0.406828 0.308135
6 21 0.455372 0.334744
6 22 0.402747 0.000000
6 23 0.365703 0.290000
7 0 0.474600 0.389098
7 1 0.752537 0.409003
7 2 0.698163 0.399651
7 3 0.497737 0.384307
7 4 0.613795 0.391727
7 5 0.466136 0.371463
7 6 0.496625 0.376599
7 7 0.294251 0.680000
7 8 0.423534 0.377379
7 9 0.552790 0.362647
7 10 0.556539 0.360670
7 11 0.533247 0.350112
7 12 0.501812 0.408430
7 13 0.544925 0.379668
7 14 0.412143 0.343719
7 15 0.432720 0.324750
7 16 0.445987 0.329765
7 17 0.562856 0.445788
7 18 0.563224 0.500000
7 19 0.428788 0.374717
7 20 0.394550 0.282551
7 21 0.376029 0.328161
7 22 0.410203 0.000000
7 23 0.413017 0.290000
8 0 0.390762 0.374162
8 1 0.579345 0.385457
8 2 0.562877 0.368469
8 3 0.444181 0.387143
8 4 0.463499 0.428175
8 5 0.509030 0.370078
8 6 0.487238 0.359682
8 7 0.423534 0.377379
8 8 0.594176 0.550000
8 9 0.440767 0.340438
8 10 0.507768 0.329618
8 11 0.463583 0.340493
8 12 0.461950 0.376845
8 13 0.416690 0.325469
8 14 0.420309 0.302878
8 15 0.386614 0.292804
8 16 0.375944 0.270727
8 17 0.451343 0.413620
8 18 0.452400 0.266949
8 19 0.357292 0.292593
8 20 0.365497 0.235954
8 21 0.354241 0.220156
8 22 0.470636 0.000000
8 23 0.323138 0.250000
9 0 0.371610 0.378272
9 1 0.486782 0.392233
9 2 0.505933 0.410542
9 3 0.410558 0.399901
9 4 0.356458 0.417340
9 5 0.542149 0.373530
9 6 0.574851 0.370292
9 7 0.552790 0.362647
9 8 0.440767 0.340438
9 9 0.263993 0.650000
9 10 0.456118 0.335118
9 11 0.459428 0.340476
9 12 0.504993 0.423238
9 13 0.455900 0.377457
9 14 0.588588 0.305587
9 15 0.544813 0.301639
9 16 0.413570 0.282584
9 17 0.418211 0.392524
9 18 0.174778 0.292516
9 19 0.439685 0.312267
9 20 0.458713 0.273311
9 21 0.386337 0.257447
9 22 0.645434 0.000000
9 23 0.322569 0.290000
10 0 0.472200 0.376923
10 1 0.493183 0.392744
10 2 0.560511 0.392279
10 3 0.484426 0.379120
10 4 0.507622 0.465841
10 5 0.516751 0.368452
10 6 0.561892 0.363170
10 7 0.556539 0.360670
10 8 0.507768 0.329618
10 9 0.456118 0.335118
10 10 0.783797 0.550000
10 11 0.532392 0.347235
10 12 0.501607 0.416463
10 13 0.527613 0.360084
10 14 0.530376 0.295034
10 15 0.492898 0.288627
10 16 0.456894 0.264189
10 17 0.525470 0.500000
10 18 0.482782 0.266409
10 19 0.474331 0.280693
10 20 0.479232 0.235389
10 21 0.489118 0.229614
10 22 0.627115 0.000000
10 23 0.413699 0.290000
11 0 0.468375 0.376209
11 1 0.427710 0.384373
11 2 0.468041 0.375530
11 3 0.440955 0.396605
11 4 0.468163 0.394556
11 5 0.469261 0.357257
11 6 0.430736 0.357491
11 7 0.533247 0.350112
11 8 0.463583 0.340493
11 9 0.459428 0.340476
11 10 0.532392 0.347235
11 11 0.535247 0.550000
11 12 0.488821 0.369893
11 13 0.470590 0.342033
11 14 0.451286 0.311547
11 15 0.515310 0.295209
11 16 0.317482 0.282049
11 17 0.444278 0.361279
11 18 0.498897 0.282463
11 19 0.389536 0.292096
11 20 0.403868 0.246720
11 21 0.443472 0.255989
11 22 0.390675 0.000000
11 23 0.314468 0.290000
12 0 0.463376 0.430838
12 1 0.562322 0.437710
12 2 0.555660 0.420566
12 3 0.435657 0.417407
12 4 0.526320 0.452446
12 5 0.538644 0.458684
12 6 0.500204 0.403795
12 7 0.501812 0.408430
12 8 0.461950 0.376845
12 9 0.504993 0.423238
12 10 0.501607 0.416463
12 11 0.488821 0.369893
12 12 0.691961 0.580000
12 13 0.492182 0.358969
12 14 0.399280 0.315012
12 15 0.398878 0.341682
12 16 0.377175 0.324492
12 17 0.490448 0.314003
12 18 0.527775 0.355349
12 19 0.403975 0.382358
12 20 0.384741 0.239707
12 21 0.457942 0.310950
12 22 0.496344 0.000000
12 23 0.372505 0.330000
13 0 0.429833 0.385510
13 1 0.519940 0.474428
13 2 0.514041 0.455105
13 3 0.478454 0.500000
13 4 0.432494 0.500000
13 5 0.541886 0.500000
13 6 0.511581 0.394119
13 7 0.544925 0.379668
13 8 0.416690 0.325469
13 9 0.455900 0.377457
13 10 0.527613 0.360084
13 11 0.470590 0.342033
13 12 0.492182 0.358969
13 13 0.720583 0.550000
13 14 0.498922 0.293875
13 15 0.472849 0.297584
13 16 0.407790 0.276169
13 17 0.483882 0.320558
13 18 0.472509 0.323313
13 19 0.420389 0.296296
13 20 0.437024 0.215291
13 21 0.426316 0.258917
13 22 0.521421 0.000000
13 23 0.362305 0.240000
14 0 0.453595 0.350919
14 1 0.583547 0.370399
14 2 0.574649 0.374266
14 3 0.434725 0.360971
14 4 0.581841 0.449636
14 5 0.488724 0.340813
14 6 0.417033 0.361793
14 7 0.412143 0.343719
14 8 0.420309 0.302878
14 9 0.588588 0.305587
14 10 0.530376 0.295034
14 11 0.451286 0.311547
14 12 0.399280 0.315012
14 13 0.498922 0.293875
14 14 0.315214 0.520000
14 15 0.235047 0.255248
14 16 0.298196 0.221353
14 17 0.445703 0.417337
14 18 0.618056 0.222114
14 19 0.287825 0.238821
14 20 0.247797 0.175972
14 21 0.433082 0.160647
14 22 0.358416 0.000000
14 23 0.329952 0.170000
15 0 0.417281 0.358607
15 1 0.604276 0.370705
15 2 0.588907 0.372469
15 3 0.448356 0.364789
15 4 0.550018 0.357931
15 5 0.521582 0.338467
15 6 0.459813 0.332550
15 7 0.432720 0.324750
15 8 0.386614 0.292804
15 9 0.544813 0.301639
15 10 0.492898 0.288627
15 11 0.515310 0.295209
15 12 0.398878 0.341682
15 13 0.472849 0.297584
15 14 0.235047 0.255248
15 15 0.290619 0.450000
15 16 0.337853 0.204231
15 17 0.453262 0.346030
15 18 0.569660 0.173580
15 19 0.288644 0.225028
15 20 0.267299 0.153886
15 21 0.420506 0.145796
15 22 0.458874 0.000000
15 23 0.339095 0.180000
16 0 0.357550 0.330868
16 1 0.413834 0.357775
16 2 0.436992 0.349500
16 3 0.350563 0.444902
16 4 0.431617 0.388249
16 5 0.427954 0.403184
16 6 0.360259 0.307810
16 7 0.445987 0.329765
16 8 0.375944 0.270727
16 9 0.413570 0.282584
16 10 0.456894 0.264189
16 11 0.317482 0.282049
16 12 0.377175 0.324492
16 13 0.407790 0.276169
16 14 0.298196 0.221353
16 15 0.337853 0.204231
16 16 0.294446 0.300000
16 17 0.372380 0.318490
16 18 0.447162 0.149754
16 19 0.254547 0.193095
16 20 0.245780 0.117618
16 21 0.336246 0.104810
16 22 0.353066 0.000000
16 23 0.159422 0.140000
17 0 0.415117 0.445244
17 1 0.492766 0.457929
17 2 0.524270 0.500000
17 3 0.414004 0.500000
17 4 0.472428 0.374413
17 5 0.528660 0.443383
17 6 0.479478 0.452123
17 7 0.562856 0.445788
17 8 0.451343 0.413620
17 9 0.418211 0.392524
17 10 0.525470 0.500000
17 11 0.444278 0.361279
17 12 0.490448 0.314003
17 13 0.483882 0.320558
17 14 0.445703 0.417337
17 15 0.453262 0.346030
17 16 0.372380 0.318490
17 17 0.673325 0.250000
17 18 0.420574 0.354026
17 19 0.398020 0.470611
17 20 0.406936 0.144180
17 21 0.431557 0.291805
17 22 0.530782 0.000000
17 23 0.339888 0.130000
18 0 0.379313 0.373859
18 1 0.526650 0.500000
18 2 0.528142 0.420451
18 3 0.430036 0.500000
18 4 0.362436 0.326642
18 5 0.571690 0.500000
18 6 0.604006 0.478715
18 7 0.563224 0.500000
18 8 0.452400 0.266949
18 9 0.174778 0.292516
18 10 0.482782 0.266409
18 11 0.498897 0.282463
18 12 0.527775 0.355349
18 13 0.472509 0.323313
18 14 0.618056 0.222114
18 15 0.569660 0.173580
18 16 0.447162 0.149754
18 17 0.420574 0.354026
18 18 0.213209 0.250000
18 19 0.467712 0.136624
18 20 0.485495 0.089361
18 21 0.396897 0.064114
18 22 0.674011 0.000000
18 23 0.352599 0.130000
19 0 0.372579 0.354571
19 1 0.494126 0.404523
19 2 0.502320 0.500000
19 3 0.389044 0.346136
19 4 0.457893 0.346296
19 5 0.460175 0.357963
19 6 0.412456 0.365608
19 7 0.428788 0.374717
19 8 0.357292 0.292593
19 9 0.439685 0.312267
19 10 0.474331 0.280693
19 11 0.389536 0.292096
19 12 0.403975 0.382358
19 13 0.420389 0.296296
19 14 0.287825 0.238821
19 15 0.288644 0.225028
19 16 0.254547 0.193095
19 17 0.398020 0.470611
19 18 0.467712 0.136624
19 19 0.411478 0.250000
19 20 0.244260 0.047424
19 21 0.355622 0.065031
19 22 0.395022 0.000000
19 23 0.208250 0.160000
20 0 0.374722 0.346331
20 1 0.529818 0.469752
20 2 0.522984 0.335365
20 3 0.385027 0.298359
20 4 0.487707 0.275388
20 5 0.462722 0.335360
20 6 0.406828 0.308135
20 7 0.394550 0.282551
20 8 0.365497 0.235954
20 9 0.458713 0.273311
20 10 0.479232 0.235389
20 11 0.403868 0.246720
20 12 0.384741 0.239707
20 13 0.437024 0.215291
20 14 0.247797 0.175972
20 15 0.267299 0.153886
20 16 0.245780 0.117618
20 17 0.406936 0.144180
20 18 0.485495 0.089361
20 19 0.244260 0.047424
20 20 0.342680 0.180000
20 21 0.345240 0.000000
20 22 0.367254 0.000000
20 23 0.215486 0.090000
21 0 0.339215 0.326044
21 1 0.553317 0.444582
21 2 0.538772 0.500000
21 3 0.404363 0.500000
21 4 0.444749 0.327614
21 5 0.474118 0.500000
21 6 0.455372 0.334744
21 7 0.376029 0.328161
21 8 0.354241 0.220156
21 9 0.386337 0.257447
21 10 0.489118 0.229614
21 11 0.443472 0.255989
21 12 0.457942 0.310950
21 13 0.426316 0.258917
21 14 0.433082 0.160647
21 15 0.420506 0.145796
21 16 0.336246 0.104810
21 17 0.431557 0.291805
21 18 0.396897 0.064114
21 19 0.355622 0.065031
21 20 0.345240 0.000000
21 21 0.482979 0.180000
21 22 0.462304 0.000000
21 23 0.268872 0.110000
22 0 0.537196 0.000000
22 1 0.594162 0.000000
22 2 0.555702 0.000000
22 3 0.500494 0.000000
22 4 0.619142 0.000000
22 5 0.493462 0.000000
22 6 0.402747 0.000000
22 7 0.410203 0.000000
22 8 0.470636 0.000000
22 9 0.645434 0.000000
22 10 0.627115 0.000000
22 11 0.390675 0.000000
22 12 0.496344 0.000000
22 13 0.521421 0.000000
22 14 0.358416 0.000000
22 15 0.458874 0.000000
22 16 0.353066 0.000000
22 17 0.530782 0.000000
22 18 0.674011 0.000000
22 19 0.395022 0.000000
22 20 0.367254 0.000000
22 21 0.462304 0.000000
22 22 0.396005 0.550000
22 23 0.384650 0.420000
23 0 0.296381 0.410000
23 1 0.394452 0.360000
23 2 0.420074 0.390000
23 3 0.314800 0.310000
23 4 0.365657 0.350000
23 5 0.404784 0.320000
23 6 0.365703 0.290000
23 7 0.413017 0.290000
23 8 0.323138 0.250000
23 9 0.322569 0.290000
23 10 0.413699 0.290000
23 11 0.314468 0.290000
23 12 0.372505 0.330000
23 13 0.362305 0.240000
23 14 0.329952 0.170000
23 15 0.339095 0.180000
23 16 0.159422 0.140000
23 17 0.339888 0.130000
23 18 0.352599 0.130000
23 19 0.208250 0.160000
23 20 0.215486 0.090000
23 21 0.268872 0.110000
23 22 0.384650 0.420000
23 23 0.000000 0.000000
