ITEM: TIMESTEP
200
ITEM: NUMBER OF ATOMS
5662
ITEM: BOX BOUNDS pp pp pp
-36.000000 36.000000
-36.000000 36.000000
-36.000000 36.000000
ITEM: ATOMS id type pointer radius Transparency xu yu zu vx vy vz ox oy oz
0 1108 1108 0.272558 0.850000 -5.153028 3.407305 -1.469040 16.613932 -22.214524 67.426215 0.000000 0.000000 0.000000
1 1108 1108 0.272558 0.850000 7.587392 -1.069574 1.298466 -17.871218 5.151093 -39.868739 0.000000 0.000000 0.000000
2 1108 1108 0.272558 0.850000 -6.983509 -0.383031 1.570409 20.780055 -2.571841 -50.880875 0.000000 0.000000 0.000000
3 1108 1108 0.272558 0.850000 -5.109070 1.016683 -2.035969 8.688780 -3.900332 40.944397 0.000000 0.000000 0.000000
4 1108 1108 0.272558 0.850000 -0.306805 -3.798369 1.936277 0.255923 21.663358 -57.221481 0.000000 0.000000 0.000000
5 1108 1108 0.272558 0.000465 -1.399458 -2.157916 -2.330748 2.861785 8.640848 59.337164 0.000000 0.000000 0.000000
6 1108 1108 0.272558 0.850000 -0.147106 -4.798998 -1.525527 1.099631 45.129079 72.799617 0.000000 0.000000 0.000000
7 1108 1108 0.272558 0.850000 0.904888 -4.278466 -1.762794 -2.217247 19.003247 39.936862 0.000000 0.000000 0.000000
8 1108 1108 0.272558 0.000801 6.455069 0.860771 -1.730360 2.168578 -1.766675 30.704857 0.000000 0.000000 0.000000
9 1108 1108 0.272558 0.001437 -7.177860 -2.533119 1.070960 32.812509 21.762163 -59.995623 0.000000 0.000000 0.000000
10 1108 1108 0.272558 0.850000 -5.915908 -2.829214 -1.457253 15.864934 21.352426 59.892040 0.000000 0.000000 0.000000
11 1108 1108 0.272558 0.000819 -4.753934 2.695105 1.817507 12.226027 -16.893825 -61.857793 0.000000 0.000000 0.000000
12 1108 1108 0.272558 0.002030 -8.176539 2.134515 0.646727 64.800379 -47.076491 -52.766864 0.000000 0.000000 0.000000
13 1108 1108 0.272558 0.850000 -5.767086 1.780042 1.754975 11.935664 -6.099667 -42.539095 0.000000 0.000000 0.000000
14 1108 1108 0.272558 0.850000 6.071745 -3.518558 1.113843 -25.219356 29.327551 -55.704552 0.000000 0.000000 0.000000
15 1108 1108 0.272558 0.850000 -5.684112 -4.568013 0.310881 20.360927 35.414609 -15.455598 0.000000 0.000000 0.000000
16 1108 1108 0.272558 0.850000 6.789120 0.171317 1.671312 -13.599349 -0.746251 -48.337521 0.000000 0.000000 0.000000
17 1108 1108 0.272558 0.001399 0.226008 -2.563949 -2.320261 -2.202726 11.362911 92.971052 0.000000 0.000000 0.000000
18 1108 1108 0.272558 0.850000 5.954406 -1.676069 -1.737068 -11.037725 6.156370 40.359041 0.000000 0.000000 0.000000
19 1108 1108 0.272558 0.000516 5.492621 -4.738483 -0.061127 -27.637729 55.768001 4.810126 0.000000 0.000000 0.000000
20 1108 1108 0.272558 0.850000 0.294729 4.511562 -1.646822 7.525352 -22.771279 23.991773 0.000000 0.000000 0.000000
21 1108 1108 0.272558 0.850000 -2.988136 5.273942 -0.921204 19.600133 -51.850715 39.883784 0.000000 0.000000 0.000000
22 1108 1108 0.272558 0.007195 -5.622039 4.511954 0.514465 22.421577 -42.059912 -15.435958 0.000000 0.000000 0.000000
23 1108 1108 0.272558 0.035314 -3.030265 -0.375077 2.358631 13.757474 -9.433974 -26.777034 0.000000 0.000000 0.000000
24 1108 1108 0.272558 0.850000 1.687673 4.927811 -1.330911 1.484328 -23.122961 45.447998 0.000000 0.000000 0.000000
25 1108 1108 0.272558 0.850000 6.567658 3.637621 -0.842856 -19.759663 -23.687047 31.010138 0.000000 0.000000 0.000000
26 1108 1108 0.272558 0.850000 -6.204656 -3.244586 -1.192917 22.132868 23.510857 52.005754 0.000000 0.000000 0.000000
27 1108 1108 0.272558 0.001327 4.640763 -0.216122 2.232465 -13.249709 -8.563770 -91.950675 0.000000 0.000000 0.000000
28 1108 1108 0.272558 0.850000 2.693591 -0.985048 2.348996 -11.215896 8.175116 -45.631016 0.000000 0.000000 0.000000
29 1108 1108 0.272558 0.850000 7.718850 1.430500 -1.191037 -34.535195 -20.660452 70.786507 0.000000 0.000000 0.000000
30 1108 1108 0.272558 0.850000 0.602992 -4.689294 1.546538 -0.469975 20.727625 -38.320451 0.000000 0.000000 0.000000
31 1108 1108 0.272558 0.850000 7.448251 -3.082187 0.572312 -52.137882 63.093661 -50.149108 0.000000 0.000000 0.000000
32 1108 1108 0.272558 0.850000 -3.560972 1.716555 -2.195455 2.753006 -1.632628 43.994635 0.000000 0.000000 0.000000
33 1108 1108 0.272558 0.000224 -4.644851 -4.843600 0.698227 9.102381 27.809604 -22.661159 0.000000 0.000000 0.000000
34 1108 1108 0.272558 0.850000 -5.648363 -3.154178 1.476447 17.505293 25.431367 -59.859921 0.000000 0.000000 0.000000
35 1108 1108 0.272558 0.850000 -1.008581 -4.223066 -1.749025 3.040552 16.346680 41.648309 0.000000 0.000000 0.000000
36 1108 1108 0.272558 0.850000 -0.379591 3.050630 2.165754 -0.892978 -21.268315 -65.727984 0.000000 0.000000 0.000000
37 1108 1108 0.272558 0.850000 2.304643 5.168884 1.081706 -6.616423 -30.382777 -41.853619 0.000000 0.000000 0.000000
38 1108 1108 0.272558 0.850000 -3.487938 4.540525 1.344925 10.519082 -36.437914 -41.074132 0.000000 0.000000 0.000000
39 1108 1108 0.272558 0.850000 -1.274912 -4.636567 1.541442 2.804500 23.255771 -37.598203 0.000000 0.000000 0.000000
40 1108 1108 0.272558 0.850000 6.179538 3.237463 -1.201900 -15.567126 -17.502823 36.489735 0.000000 0.000000 0.000000
41 1108 1108 0.272558 0.850000 1.341862 3.930600 -1.876602 -0.288796 -27.095566 66.937270 0.000000 0.000000 0.000000
42 1108 1108 0.272558 0.850000 2.001708 4.275883 1.707833 -8.211469 -23.219291 -46.572203 0.000000 0.000000 0.000000
43 1108 1108 0.272558 0.850000 7.314798 0.743649 -1.408448 -25.494174 -3.182526 39.564898 0.000000 0.000000 0.000000
44 1108 1108 0.272558 0.850000 -2.528634 3.470994 -1.939903 7.466671 -13.387463 44.306756 0.000000 0.000000 0.000000
45 1108 1108 0.272558 0.850000 6.750715 -3.930194 0.200433 -24.464262 34.595887 -8.138278 0.000000 0.000000 0.000000
46 1108 1108 0.272558 0.000337 -8.285319 -1.066805 0.883969 40.300663 10.763000 -55.283513 0.000000 0.000000 0.000000
47 1108 1108 0.272558 0.850000 0.038460 3.835239 -1.922261 -4.190263 -17.458370 42.583617 0.000000 0.000000 0.000000
48 1108 1108 0.272558 0.001199 8.870912 0.896339 0.347159 -82.962716 -17.684746 -33.800889 0.000000 0.000000 0.000000
49 1108 1108 0.272558 0.850000 -2.460361 5.477632 -0.834169 8.908193 -47.714594 33.872892 0.000000 0.000000 0.000000
50 1108 1108 0.272558 0.850000 -4.988415 3.405873 1.537963 11.544813 -15.164340 -42.049241 0.000000 0.000000 0.000000
51 1108 1108 0.272558 0.850000 1.522184 0.860004 2.464469 -15.326825 -6.570793 -65.783407 0.000000 0.000000 0.000000
52 1108 1108 0.272558 0.850000 3.828617 5.218044 -0.679004 -25.589790 -47.911808 31.714317 0.000000 0.000000 0.000000
53 1108 1108 0.272558 0.000615 4.911412 5.065132 -0.196783 -28.175838 -64.202253 12.122938 0.000000 0.000000 0.000000
54 1108 1108 0.272558 0.850000 -7.271749 0.214491 -1.461524 6.674475 -13.003898 58.029871 0.000000 0.000000 0.000000
55 1108 1108 0.272558 0.850000 -1.363595 -3.981541 -1.822249 4.979292 9.453049 40.230279 0.000000 0.000000 0.000000
56 1108 1108 0.272558 0.850000 -5.654067 -3.870020 -1.120913 26.821584 30.661055 55.812703 0.000000 0.000000 0.000000
57 1108 1108 0.272558 0.850000 -7.590612 0.876130 1.324203 17.012412 0.293749 -62.796872 0.000000 0.000000 0.000000
58 1108 1108 0.272558 0.014459 -0.082519 2.133892 2.387635 -6.910025 -36.131379 -114.809166 0.000000 0.000000 0.000000
59 1108 1108 0.272558 0.850000 -4.067922 -3.268530 -1.782791 11.140897 16.871045 68.886173 0.000000 0.000000 0.000000
60 1108 1108 0.272558 0.850000 -0.243221 4.890048 1.483127 -2.250520 -15.038262 -32.090294 0.000000 0.000000 0.000000
61 1108 1108 0.272558 0.850000 -2.521846 -2.244866 2.208034 1.215892 8.729853 -43.098706 0.000000 0.000000 0.000000
62 1108 1108 0.272558 0.002675 -2.631976 0.939323 -2.385553 6.223329 -2.914799 38.829269 0.000000 0.000000 0.000000
63 1108 1108 0.272558 0.850000 -4.522749 -3.290237 1.659042 13.789056 11.698779 -44.440086 0.000000 0.000000 0.000000
64 1108 1108 0.272558 0.850000 3.132861 -5.060542 1.021149 -16.211057 27.971150 -40.355546 0.000000 0.000000 0.000000
65 1108 1108 0.272558 0.011810 4.732216 -5.084727 0.113648 -26.170845 59.833053 -6.085766 0.000000 0.000000 0.000000
66 1108 1108 0.272558 0.137704 -7.502292 -3.302147 0.020098 54.807539 58.167031 -1.252365 0.000000 0.000000 0.000000
67 1108 1108 0.272558 0.850000 -3.327417 4.062031 -1.591669 6.149768 -17.396863 40.258501 0.000000 0.000000 0.000000
68 1108 1108 0.272558 0.850000 -3.843937 5.142131 -0.698272 13.451937 -46.504209 26.857495 0.000000 0.000000 0.000000
69 1108 1108 0.272558 0.002662 0.851544 4.258435 1.765863 -7.177580 -32.410060 -67.109907 0.000000 0.000000 0.000000
70 1108 1108 0.272558 0.850000 4.519216 5.078451 -0.544776 -18.791993 -61.753903 36.522020 0.000000 0.000000 0.000000
71 1108 1108 0.272558 0.850000 1.416048 1.214753 -2.442169 -1.616563 -2.109720 62.695650 0.000000 0.000000 0.000000
72 1108 1108 0.272558 0.850000 7.713676 2.894797 -0.471851 -29.997404 -31.803579 23.023927 0.000000 0.000000 0.000000
73 1108 1108 0.272558 0.850000 -1.521240 -1.387145 -2.410559 3.444387 6.380781 40.362239 0.000000 0.000000 0.000000
74 1108 1108 0.272558 0.850000 -0.503489 0.966690 -2.465528 -0.265570 -4.658363 44.514176 0.000000 0.000000 0.000000
75 1108 1108 0.272558 0.001926 -0.651301 -3.138542 2.263383 10.838248 40.165269 -64.440712 0.000000 0.000000 0.000000
76 1108 1108 0.272558 0.850000 -2.060700 0.945681 -2.414546 3.529194 -2.182071 43.018014 0.000000 0.000000 0.000000
77 1108 1108 0.272558 0.850000 -4.390249 -0.042129 -2.207472 14.890759 4.010786 53.048003 0.000000 0.000000 0.000000
78 1108 1108 0.272558 0.850000 1.262497 2.899427 2.164799 -1.259789 -18.348425 -59.845900 0.000000 0.000000 0.000000
79 1108 1108 0.272558 0.850000 -1.362440 -4.775165 -1.470667 2.488671 20.382427 37.107971 0.000000 0.000000 0.000000
80 1108 1108 0.272558 0.850000 -5.928015 2.342186 -1.614495 11.634822 -12.002521 41.734129 0.000000 0.000000 0.000000
81 1108 1108 0.272558 0.850000 -7.985276 1.037760 -1.040214 25.186679 -24.509947 56.566878 0.000000 0.000000 0.000000
82 1108 1108 0.272558 0.018054 2.968253 -1.381456 -2.382010 -36.999618 1.398412 81.533456 0.000000 0.000000 0.000000
83 1108 1108 0.272558 0.850000 2.019055 -2.704033 -2.179613 -6.229660 10.021675 43.454749 0.000000 0.000000 0.000000
84 1108 1108 0.272558 0.850000 1.961131 0.980669 2.410921 -10.911748 -0.126142 -38.262858 0.000000 0.000000 0.000000
85 1108 1108 0.272558 0.850000 6.461088 2.237653 -1.487825 -12.906691 -9.857309 39.758965 0.000000 0.000000 0.000000
86 1108 1108 0.272558 0.001561 -0.072153 -2.463759 2.296612 -12.195311 7.368007 -83.805078 0.000000 0.000000 0.000000
87 1108 1108 0.272558 0.850000 7.192887 -0.773018 1.458503 -14.924438 3.393492 -41.039948 0.000000 0.000000 0.000000
88 1108 1108 0.272558 0.850000 -3.766294 4.921714 -0.959397 7.702979 -29.925963 17.142562 0.000000 0.000000 0.000000
89 1108 1108 0.272558 0.850000 -0.942924 0.720486 2.476088 17.933916 30.130910 -45.826122 0.000000 0.000000 0.000000
90 1108 1108 0.272558 0.850000 -3.361340 -0.009141 -2.336560 4.917159 9.267729 55.019410 0.000000 0.000000 0.000000
91 1108 1108 0.272558 0.850000 -5.219664 -1.501198 -1.947758 27.848822 2.850154 73.836177 0.000000 0.000000 0.000000
92 1108 1108 0.272558 0.850000 -2.312773 0.874086 -2.378911 -9.323767 -4.838580 54.592472 0.000000 0.000000 0.000000
93 1108 1108 0.272558 0.850000 7.740134 2.996698 -0.114378 -33.768177 -36.741990 6.155969 0.000000 0.000000 0.000000
94 1108 1108 0.272558 0.850000 0.877025 -3.441890 2.056060 -8.457349 15.265710 -43.562254 0.000000 0.000000 0.000000
95 1108 1108 0.272558 0.850000 4.293090 5.250172 0.066777 -16.988212 -49.198503 -4.859880 0.000000 0.000000 0.000000
96 1108 1108 0.272558 0.850000 -2.152118 3.050638 -2.067958 7.088818 -16.448275 64.769926 0.000000 0.000000 0.000000
97 1108 1108 0.272558 0.012685 1.961120 -5.880692 -0.300782 -6.260835 68.319957 15.983614 0.000000 0.000000 0.000000
98 1108 1108 0.272558 0.002674 5.326861 -0.344864 2.071554 -15.985928 2.348473 -80.161817 0.000000 0.000000 0.000000
99 1108 1108 0.272558 0.850000 0.485092 3.864141 -1.921132 -1.377139 -18.918064 43.569031 0.000000 0.000000 0.000000
100 1108 1108 0.272558 0.850000 2.237533 -2.112713 2.282958 -3.507256 9.692119 -67.293626 0.000000 0.000000 0.000000
101 1108 1108 0.272558 0.041703 8.023605 1.525383 -0.923953 -39.599797 -16.907687 51.191153 0.000000 0.000000 0.000000
102 1108 1108 0.272558 0.850000 -8.539028 -1.783311 0.034276 56.275875 30.020028 -5.681646 0.000000 0.000000 0.000000
103 1108 1108 0.272558 0.850000 0.178457 2.985111 -2.173835 -2.637073 -13.105819 59.776064 0.000000 0.000000 0.000000
104 1108 1108 0.272558 0.850000 4.345620 2.948130 1.835983 -15.043894 -13.028615 -44.581581 0.000000 0.000000 0.000000
105 1108 1108 0.272558 0.850000 -4.780197 -4.258225 1.188940 15.281412 28.782321 -41.591868 0.000000 0.000000 0.000000
106 1108 1108 0.272558 0.850000 0.594525 5.639274 0.885280 -1.927336 -32.911990 -28.650758 0.000000 0.000000 0.000000
107 1108 1108 0.272558 0.850000 -0.431156 -5.594958 0.947301 -9.470061 48.255133 -27.544218 0.000000 0.000000 0.000000
108 1108 1108 0.272558 0.850000 -1.724797 -4.069248 -1.769512 4.518815 8.822928 38.893769 0.000000 0.000000 0.000000
