0 0 0.000000
0 1 0.052865
0 2 5.948157
0 3 8.697393
0 4 0.008095
0 5 1.424968
0 6 0.017771
0 7 0.003245
0 8 12.962299
0 9 0.511360
0 10 0.000000
0 11 0.000000
0 12 0.000000
0 13 8.764903
0 14 1.296752
0 15 0.000017
0 16 0.004053
0 17 1.475774
0 18 16.978745
0 19 16.468299
0 20 3.829765
0 21 19.160705
0 22 0.261170
1 0 0.052865
1 1 0.000000
1 2 20.784004
1 3 5.244140
1 4 1.151777
1 5 7.961375
1 6 7.215030
1 7 0.000000
1 8 0.000000
1 9 0.036554
1 10 0.199191
1 11 0.000000
1 12 16.098053
1 13 0.166728
1 14 0.000000
1 15 0.000000
1 16 0.000000
1 17 0.000000
1 18 0.000009
1 19 0.000000
1 20 0.000000
1 21 0.000000
1 22 0.000000
2 0 5.948157
2 1 20.784004
2 2 0.000000
2 3 0.000000
2 4 7.602032
2 5 0.000000
2 6 0.000000
2 7 0.000000
2 8 0.000000
2 9 0.000000
2 10 0.000000
2 11 6.831569
2 12 10.103816
2 13 12.681890
2 14 0.000000
2 15 0.000000
2 16 0.000000
2 17 0.000000
2 18 4.025683
2 19 0.000000
2 20 0.000000
2 21 0.000000
2 22 15.648735
3 0 8.697393
3 1 5.244140
3 2 0.000000
3 3 0.000000
3 4 18.166783
3 5 4.425783
3 6 0.006167
3 7 0.594237
3 8 0.286976
3 9 7.272074
3 10 4.922993
3 11 4.995762
3 12 1.992235
3 13 0.000000
3 14 6.429320
3 15 19.074624
3 16 0.004903
3 17 7.617534
3 18 1.615081
3 19 10.890518
3 20 20.713263
3 21 0.000020
3 22 0.000000
4 0 0.008095
4 1 1.151777
4 2 7.602032
4 3 18.166783
4 4 0.000000
4 5 0.000002
4 6 0.000000
4 7 0.000000
4 8 3.857582
4 9 0.000001
4 10 0.000000
4 11 5.662319
4 12 3.122764
4 13 5.369945
4 14 0.022029
4 15 0.000000
4 16 0.000226
4 17 0.023668
4 18 15.464773
4 19 6.881132
4 20 0.000000
4 21 0.000000
4 22 0.000000
5 0 1.424968
5 1 7.961375
5 2 0.000000
5 3 4.425783
5 4 0.000002
5 5 0.000000
5 6 0.001926
5 7 8.763393
5 8 0.000000
5 9 0.000000
5 10 0.060650
5 11 8.516796
5 12 0.000000
5 13 0.000000
5 14 12.108763
5 15 0.000000
5 16 0.000000
5 17 0.000000
5 18 0.000000
5 19 0.000000
5 20 0.000039
5 21 12.911633
5 22 12.290891
6 0 0.017771
6 1 7.215030
6 2 0.000000
6 3 0.006167
6 4 0.000000
6 5 0.001926
6 6 0.000000
6 7 4.149772
6 8 0.000001
6 9 3.550998
6 10 0.087230
6 11 38.251419
6 12 0.000000
6 13 0.000131
6 14 0.000001
6 15 0.288821
6 16 29.162996
6 17 47.430168
6 18 0.000004
6 19 0.000013
6 20 0.000000
6 21 0.120410
6 22 9.265015
7 0 0.003245
7 1 0.000000
7 2 0.000000
7 3 0.594237
7 4 0.000000
7 5 8.763393
7 6 4.149772
7 7 0.000000
7 8 0.000003
7 9 0.000000
7 10 0.013038
7 11 5.160877
7 12 0.000000
7 13 0.000000
7 14 1.017578
7 15 12.946010
7 16 0.000000
7 17 0.000000
7 18 0.000000
7 19 0.000001
7 20 0.000000
7 21 14.928448
7 22 0.022546
8 0 12.962299
8 1 0.000000
8 2 0.000000
8 3 0.286976
8 4 3.857582
8 5 0.000000
8 6 0.000001
8 7 0.000003
8 8 0.000000
8 9 1.028533
8 10 10.004319
8 11 4.605778
8 12 26.814288
8 13 11.824224
8 14 0.124110
8 15 5.654340
8 16 27.221700
8 17 0.000000
8 18 0.000047
8 19 0.004143
8 20 0.247793
8 21 24.886282
8 22 0.210784
9 0 0.511360
9 1 0.036554
9 2 0.000000
9 3 7.272074
9 4 0.000001
9 5 0.000000
9 6 3.550998
9 7 0.000000
9 8 1.028533
9 9 0.000000
9 10 0.217938
9 11 8.809101
9 12 1.949687
9 13 13.340311
9 14 0.000000
9 15 0.000001
9 16 13.369600
9 17 3.259477
9 18 48.828154
9 19 0.000000
9 20 0.000001
9 21 13.248960
9 22 0.000000
10 0 0.000000
10 1 0.199191
10 2 0.000000
10 3 4.922993
10 4 0.000000
10 5 0.060650
10 6 0.087230
10 7 0.013038
10 8 10.004319
10 9 0.217938
10 10 0.000000
10 11 0.001197
10 12 5.264011
10 13 0.000000
10 14 0.000002
10 15 24.023312
10 16 0.000000
10 17 0.000000
10 18 0.000000
10 19 0.000001
10 20 0.000000
10 21 0.000000
10 22 0.000000
11 0 0.000000
11 1 0.000000
11 2 6.831569
11 3 4.995762
11 4 5.662319
11 5 8.516796
11 6 38.251419
11 7 5.160877
11 8 4.605778
11 9 8.809101
11 10 0.001197
11 11 0.000000
11 12 6.564385
11 13 11.414426
11 14 0.003734
11 15 0.000034
11 16 14.820685
11 17 2.010495
11 18 0.000387
11 19 13.391046
11 20 0.000014
11 21 0.042119
11 22 1.215213
12 0 0.000000
12 1 16.098053
12 2 10.103816
12 3 1.992235
12 4 3.122764
12 5 0.000000
12 6 0.000000
12 7 0.000000
12 8 26.814288
12 9 1.949687
12 10 5.264011
12 11 6.564385
12 12 0.000000
12 13 40.965208
12 14 0.088645
12 15 0.000000
12 16 31.793512
12 17 0.000000
12 18 0.000083
12 19 0.004531
12 20 0.000000
12 21 0.000000
12 22 0.000000
13 0 8.764903
13 1 0.166728
13 2 12.681890
13 3 0.000000
13 4 5.369945
13 5 0.000000
13 6 0.000131
13 7 0.000000
13 8 11.824224
13 9 13.340311
13 10 0.000000
13 11 11.414426
13 12 40.965208
13 13 0.000000
13 14 0.000000
13 15 0.000000
13 16 0.000900
13 17 0.000000
13 18 2.392262
13 19 0.000000
13 20 0.000000
13 21 0.004804
13 22 0.013329
14 0 1.296752
14 1 0.000000
14 2 0.000000
14 3 6.429320
14 4 0.022029
14 5 12.108763
14 6 0.000001
14 7 1.017578
14 8 0.124110
14 9 0.000000
14 10 0.000002
14 11 0.003734
14 12 0.088645
14 13 0.000000
14 14 0.000000
14 15 27.843922
14 16 30.879062
14 17 22.576932
14 18 0.000000
14 19 23.208712
14 20 32.680502
14 21 0.001452
14 22 4.610097
15 0 0.000017
15 1 0.000000
15 2 0.000000
15 3 19.074624
15 4 0.000000
15 5 0.000000
15 6 0.288821
15 7 12.946010
15 8 5.654340
15 9 0.000001
15 10 24.023312
15 11 0.000034
15 12 0.000000
15 13 0.000000
15 14 27.843922
15 15 0.000000
15 16 25.308260
15 17 17.934256
15 18 0.000689
15 19 17.985977
15 20 4.526252
15 21 29.704387
15 22 0.000000
16 0 0.004053
16 1 0.000000
16 2 0.000000
16 3 0.004903
16 4 0.000226
16 5 0.000000
16 6 29.162996
16 7 0.000000
16 8 27.221700
16 9 13.369600
16 10 0.000000
16 11 14.820685
16 12 31.793512
16 13 0.000900
16 14 30.879062
16 15 25.308260
16 16 0.000000
16 17 11.295287
16 18 19.599353
16 19 10.015672
16 20 3.698665
16 21 30.286533
16 22 14.516681
17 0 1.475774
17 1 0.000000
17 2 0.000000
17 3 7.617534
17 4 0.023668
17 5 0.000000
17 6 47.430168
17 7 0.000000
17 8 0.000000
17 9 3.259477
17 10 0.000000
17 11 2.010495
17 12 0.000000
17 13 0.000000
17 14 22.576932
17 15 17.934256
17 16 11.295287
17 17 0.000000
17 18 24.013846
17 19 13.352355
17 20 34.783029
17 21 0.013460
17 22 0.000000
18 0 16.978745
18 1 0.000009
18 2 4.025683
18 3 1.615081
18 4 15.464773
18 5 0.000000
18 6 0.000004
18 7 0.000000
18 8 0.000047
18 9 48.828154
18 10 0.000000
18 11 0.000387
18 12 0.000083
18 13 2.392262
18 14 0.000000
18 15 0.000689
18 16 19.599353
18 17 24.013846
18 18 0.000000
18 19 0.000000
18 20 0.254831
18 21 28.398393
18 22 0.000000
19 0 16.468299
19 1 0.000000
19 2 0.000000
19 3 10.890518
19 4 6.881132
19 5 0.000000
19 6 0.000013
19 7 0.000001
19 8 0.004143
19 9 0.000000
19 10 0.000001
19 11 13.391046
19 12 0.004531
19 13 0.000000
19 14 23.208712
19 15 17.985977
19 16 10.015672
19 17 13.352355
19 18 0.000000
19 19 0.000000
19 20 39.830236
19 21 0.000673
19 22 0.000001
20 0 3.829765
20 1 0.000000
20 2 0.000000
20 3 20.713263
20 4 0.000000
20 5 0.000039
20 6 0.000000
20 7 0.000000
20 8 0.247793
20 9 0.000001
20 10 0.000000
20 11 0.000014
20 12 0.000000
20 13 0.000000
20 14 32.680502
20 15 4.526252
20 16 3.698665
20 17 34.783029
20 18 0.254831
20 19 39.830236
20 20 0.000000
20 21 12.954559
20 22 31.351224
21 0 19.160705
21 1 0.000000
21 2 0.000000
21 3 0.000020
21 4 0.000000
21 5 12.911633
21 6 0.120410
21 7 14.928448
21 8 24.886282
21 9 13.248960
21 10 0.000000
21 11 0.042119
21 12 0.000000
21 13 0.004804
21 14 0.001452
21 15 29.704387
21 16 30.286533
21 17 0.013460
21 18 28.398393
21 19 0.000673
21 20 12.954559
21 21 0.000000
21 22 8.200592
22 0 0.261170
22 1 0.000000
22 2 15.648735
22 3 0.000000
22 4 0.000000
22 5 12.290891
22 6 9.265015
22 7 0.022546
22 8 0.210784
22 9 0.000000
22 10 0.000000
22 11 1.215213
22 12 0.000000
22 13 0.013329
22 14 4.610097
22 15 0.000000
22 16 14.516681
22 17 0.000000
22 18 0.000000
22 19 0.000001
22 20 31.351224
22 21 8.200592
22 22 0.000000
