0 72.000000 8.999997 6.000001 2.500000 8.913555 2.519823 2.582534 416.755351
1 1 -1.139539413539 2.010151282496 -1.066340054563 0.786910541669 -0.569059519691 -0.238627455375 0.988972526326 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 1.265594 8.109129 0.000000 0.000000 0.000000
1 0 -1.122588042799 3.259035251907 -2.084531316696 0.608306484416 -0.448438817042 -0.654878498950 0.000000000000 -0.494600000000 0.506667000000 -0.706159000000 -1.666208378411 2.774632526499 -1.926523989453 0.553563 0.678398 1.000000 0.000000 0.000000
1 0 -1.607408452541 3.403425319554 -0.266556525133 0.882138180312 0.403214947417 -0.243413099514 0.000000000000 -0.429066000000 0.898440000000 0.093313000000 -1.655910792982 3.147019488566 -0.859895259633 0.553563 0.678398 1.000000 0.000000 0.000000
1 0 0.427810454146 2.588239290442 -1.437700334862 -0.430892502609 0.771837046177 0.467545960676 0.000000000000 0.969571000000 0.244722000000 0.006549000000 0.091092080541 2.267181895848 -0.920705023012 0.553563 0.678398 1.000000 0.000000 0.000000
1 0 -1.555275637810 0.692027990632 -1.493225124761 0.570419810401 -0.767659420235 -0.292096310191 0.000000000000 -0.638536000000 -0.715288000000 0.283963000000 -2.002827499688 1.102842976497 -0.883984657012 0.553563 0.678398 1.000000 0.000000 0.000000
1 0 -1.924994864996 2.700016199858 -0.749784931232 -0.884533347220 0.384727641372 0.263790446414 0.000000000000 -0.541792000000 0.772946000000 0.330175000000 -1.828690330055 2.960638838416 -0.593716956162 0.553563 0.678398 1.000000 0.000000 0.000000
1 0 -0.331203044309 2.337872639691 -0.816750221675 0.108386134239 0.985439158006 -0.131004243338 0.000000000000 0.718153000000 0.673284000000 0.175911000000 -0.227783333081 2.793680758684 -0.670725870631 0.553563 0.678398 1.000000 0.000000 0.000000
1 0 -1.064520307907 2.509206601958 -0.872370843147 0.769352400972 0.638810644642 0.004224146140 0.000000000000 0.256610000000 0.923279000000 0.285844000000 -0.811851259053 3.115235637972 -0.543714745640 0.553563 0.678398 1.000000 0.000000 0.000000
1 0 -2.748770215933 0.967870907979 -1.291111795405 0.768612643028 0.292701000644 0.568823987890 0.000000000000 -0.804763000000 -0.589797000000 -0.067046000000 -2.169133236536 1.320058927847 -1.322147158722 0.553563 0.678398 1.000000 0.000000 0.000000
1 0 -0.975233637737 2.647038463360 -1.961960908950 0.155713381055 0.698771179788 -0.698192080489 0.000000000000 0.049683000000 0.009320000000 -0.998722000000 -0.967424650191 2.164737954484 -2.310609977818 0.553563 0.678398 1.000000 0.000000 0.000000
1 0 -0.712321405803 2.181550076739 -0.548330608890 -0.994976487282 0.068191983244 -0.073291494576 0.000000000000 0.783892000000 0.577409000000 0.228282000000 -0.154346321671 2.662270183741 -0.612618021584 0.553563 0.678398 1.000000 0.000000 0.000000
1 0 -0.950518874900 0.761224662083 -1.054062004482 0.753466576756 -0.448142533840 -0.481099144746 0.000000000000 0.344483000000 -0.938792000000 0.000993000000 -0.741624952963 0.813175899899 -1.169501037299 0.553563 0.678398 1.000000 0.000000 0.000000
