1 2 0.107723
1 3 0.113004
1 4 0.074386
1 5 0.090883
1 6 0.228757
1 7 0.143855
1 8 0.063964
1 9 0.327206
1 10 0.085084
1 11 0.215628
1 12 0.075183
1 13 0.002487
1 14 0.057333
1 15 0.370823
1 16 0.065106
1 17 0.393118
1 18 0.001006
1 19 0.000462
1 20 0.024169
1 21 0.034334
1 22 0.146075
2 3 0.043142
2 4 0.114046
2 5 0.122724
2 6 0.038429
2 7 0.034423
2 8 0.007744
2 9 0.059300
2 10 0.032643
2 11 0.028518
2 12 0.030519
2 13 0.001511
2 14 0.001391
2 15 0.046767
2 16 0.009284
2 17 0.043193
2 18 0.000000
2 19 0.000000
2 20 0.001813
2 21 0.000778
2 22 0.001758
3 4 0.032340
3 5 0.001187
3 6 0.016478
3 7 0.007911
3 8 0.007918
3 9 0.118605
3 10 0.003256
3 11 0.033478
3 12 0.037256
3 13 0.001674
3 14 0.002889
3 15 0.017530
3 16 0.014691
3 17 0.056926
3 18 0.000000
3 19 0.000000
3 20 0.000000
3 21 0.002012
3 22 0.000000
4 5 0.061799
4 6 0.024233
4 7 0.021586
4 8 0.010581
4 9 0.044642
4 10 0.015703
4 11 0.056808
4 12 0.005444
4 13 0.003976
4 14 0.000000
4 15 0.031886
4 16 0.020300
4 17 0.004510
4 18 0.000000
4 19 0.000000
4 20 0.009202
4 21 0.047117
4 22 0.000000
5 6 0.079360
5 7 0.054643
5 8 0.001381
5 9 0.005450
5 10 0.002152
5 11 0.000719
5 12 0.013358
5 13 0.000000
5 14 0.000000
5 15 0.003711
5 16 0.001757
5 17 0.000000
5 18 0.000945
5 19 0.000000
5 20 0.000000
5 21 0.013537
5 22 0.000000
6 7 0.069285
6 8 0.080046
6 9 0.112429
6 10 0.067299
6 11 0.112125
6 12 0.065324
6 13 0.000800
6 14 0.000000
6 15 0.176750
6 16 0.067971
6 17 0.008580
6 18 0.002429
6 19 0.000000
6 20 0.011885
6 21 0.028453
6 22 0.000000
7 8 0.058160
7 9 0.184817
7 10 0.057551
7 11 0.114549
7 12 0.066201
7 13 0.010583
7 14 0.018048
7 15 0.069887
7 16 0.101396
7 17 0.235774
7 18 0.001007
7 19 0.000000
7 20 0.000000
7 21 0.028222
7 22 0.043459
8 9 0.026187
8 10 0.088709
8 11 0.043937
8 12 0.092096
8 13 0.003894
8 14 0.032034
8 15 0.047202
8 16 0.042482
8 17 0.029632
8 18 0.000000
8 19 0.000000
8 20 0.000000
8 21 0.009028
8 22 0.015535
9 10 0.138255
9 11 0.323395
9 12 0.054354
9 13 0.021152
9 14 0.151485
9 15 0.381066
9 16 0.277985
9 17 0.536906
9 18 0.002139
9 19 0.113393
9 20 0.033014
9 21 0.142682
9 22 0.530013
10 11 0.141704
10 12 0.058988
10 13 0.002248
10 14 0.029322
10 15 0.203280
10 16 0.090039
10 17 0.165962
10 18 0.009001
10 19 0.042631
10 20 0.015776
10 21 0.052799
10 22 0.162731
11 12 0.035917
11 13 0.004503
11 14 0.033573
11 15 0.423766
11 16 0.237584
11 17 0.534473
11 18 0.000000
11 19 0.110228
11 20 0.052279
11 21 0.116233
11 22 0.447326
12 13 0.010180
12 14 0.064413
12 15 0.040250
12 16 0.048759
12 17 0.052537
12 18 0.008236
12 19 0.032497
12 20 0.009161
12 21 0.035661
12 22 0.036887
13 14 0.023236
13 15 0.047534
13 16 0.016516
13 17 0.031085
13 18 0.016282
13 19 0.007484
13 20 0.000000
13 21 0.012064
13 22 0.020434
14 15 0.173599
14 16 0.074104
14 17 0.166043
14 18 0.034023
14 19 0.023248
14 20 0.005455
14 21 0.049964
14 22 0.098235
15 16 0.254506
15 17 0.736888
15 18 0.003449
15 19 0.203569
15 20 0.071139
15 21 0.277488
15 22 0.764417
16 17 0.488810
16 18 0.011692
16 19 0.257988
16 20 0.048676
16 21 0.185912
16 22 0.533674
17 18 0.021859
17 19 0.322519
17 20 0.084705
17 21 0.360989
17 22 1.000000
18 19 0.002477
18 20 0.000000
18 21 0.077320
18 22 0.017714
19 20 0.290689
19 21 0.149848
19 22 0.468717
20 21 0.255969
20 22 0.746731
21 22 0.838041
