1 1 0.000000
1 2 0.402577
1 3 0.397694
1 4 0.392340
1 5 0.395600
1 6 0.384673
1 7 0.390794
1 8 0.389098
1 9 0.374162
1 10 0.378272
1 11 0.376923
1 12 0.376209
1 13 0.430838
1 14 0.385510
1 15 0.350919
1 16 0.358607
1 17 0.330868
1 18 0.445244
1 19 0.373859
1 20 0.354571
1 21 0.346331
1 22 0.326044
1 23 0.000000
2 1 0.402577
2 2 0.000000
2 3 0.401524
2 4 0.387145
2 5 0.387380
2 6 0.402884
2 7 0.402604
2 8 0.409003
2 9 0.385457
2 10 0.392233
2 11 0.392744
2 12 0.384373
2 13 0.437710
2 14 0.474428
2 15 0.370399
2 16 0.370705
2 17 0.357775
2 18 0.457929
2 19 0.500000
2 20 0.404523
2 21 0.469752
2 22 0.444582
2 23 0.000000
3 1 0.397694
3 2 0.401524
3 3 0.000000
3 4 0.397581
3 5 0.478171
3 6 0.400396
3 7 0.424091
3 8 0.399651
3 9 0.368469
3 10 0.410542
3 11 0.392279
3 12 0.375530
3 13 0.420566
3 14 0.455105
3 15 0.374266
3 16 0.372469
3 17 0.349500
3 18 0.500000
3 19 0.420451
3 20 0.500000
3 21 0.335365
3 22 0.500000
3 23 0.000000
4 1 0.392340
4 2 0.387145
4 3 0.397581
4 4 0.000000
4 5 0.382871
4 6 0.382467
4 7 0.393012
4 8 0.384307
4 9 0.387143
4 10 0.399901
4 11 0.379120
4 12 0.396605
4 13 0.417407
4 14 0.500000
4 15 0.360971
4 16 0.364789
4 17 0.444902
4 18 0.500000
4 19 0.500000
4 20 0.346136
4 21 0.298359
4 22 0.500000
4 23 0.000000
5 1 0.395600
5 2 0.387380
5 3 0.478171
5 4 0.382871
5 5 0.000000
5 6 0.386369
5 7 0.385360
5 8 0.391727
5 9 0.428175
5 10 0.417340
5 11 0.465841
5 12 0.394556
5 13 0.452446
5 14 0.500000
5 15 0.449636
5 16 0.357931
5 17 0.388249
5 18 0.374413
5 19 0.326642
5 20 0.346296
5 21 0.275388
5 22 0.327614
5 23 0.000000
6 1 0.384673
6 2 0.402884
6 3 0.400396
6 4 0.382467
6 5 0.386369
6 6 0.000000
6 7 0.381492
6 8 0.371463
6 9 0.370078
6 10 0.373530
6 11 0.368452
6 12 0.357257
6 13 0.458684
6 14 0.500000
6 15 0.340813
6 16 0.338467
6 17 0.403184
6 18 0.443383
6 19 0.500000
6 20 0.357963
6 21 0.335360
6 22 0.500000
6 23 0.000000
7 1 0.390794
7 2 0.402604
7 3 0.424091
7 4 0.393012
7 5 0.385360
7 6 0.381492
7 7 0.000000
7 8 0.376599
7 9 0.359682
7 10 0.370292
7 11 0.363170
7 12 0.357491
7 13 0.403795
7 14 0.394119
7 15 0.361793
7 16 0.332550
7 17 0.307810
7 18 0.452123
7 19 0.478715
7 20 0.365608
7 21 0.308135
7 22 0.334744
7 23 0.000000
8 1 0.389098
8 2 0.409003
8 3 0.399651
8 4 0.384307
8 5 0.391727
8 6 0.371463
8 7 0.376599
8 8 0.000000
8 9 0.377379
8 10 0.362647
8 11 0.360670
8 12 0.350112
8 13 0.408430
8 14 0.379668
8 15 0.343719
8 16 0.324750
8 17 0.329765
8 18 0.445788
8 19 0.500000
8 20 0.374717
8 21 0.282551
8 22 0.328161
8 23 0.000000
9 1 0.374162
9 2 0.385457
9 3 0.368469
9 4 0.387143
9 5 0.428175
9 6 0.370078
9 7 0.359682
9 8 0.377379
9 9 0.000000
9 10 0.340438
9 11 0.329618
9 12 0.340493
9 13 0.376845
9 14 0.325469
9 15 0.302878
9 16 0.292804
9 17 0.270727
9 18 0.413620
9 19 0.266949
9 20 0.292593
9 21 0.235954
9 22 0.220156
9 23 0.000000
10 1 0.378272
10 2 0.392233
10 3 0.410542
10 4 0.399901
10 5 0.417340
10 6 0.373530
10 7 0.370292
10 8 0.362647
10 9 0.340438
10 10 0.000000
10 11 0.335118
10 12 0.340476
10 13 0.423238
10 14 0.377457
10 15 0.305587
10 16 0.301639
10 17 0.282584
10 18 0.392524
10 19 0.292516
10 20 0.312267
10 21 0.273311
10 22 0.257447
10 23 0.000000
11 1 0.376923
11 2 0.392744
11 3 0.392279
11 4 0.379120
11 5 0.465841
11 6 0.368452
11 7 0.363170
11 8 0.360670
11 9 0.329618
11 10 0.335118
11 11 0.000000
11 12 0.347235
11 13 0.416463
11 14 0.360084
11 15 0.295034
11 16 0.288627
11 17 0.264189
11 18 0.500000
11 19 0.266409
11 20 0.280693
11 21 0.235389
11 22 0.229614
11 23 0.000000
12 1 0.376209
12 2 0.384373
12 3 0.375530
12 4 0.396605
12 5 0.394556
12 6 0.357257
12 7 0.357491
12 8 0.350112
12 9 0.340493
12 10 0.340476
12 11 0.347235
12 12 0.000000
12 13 0.369893
12 14 0.342033
12 15 0.311547
12 16 0.295209
12 17 0.282049
12 18 0.361279
12 19 0.282463
12 20 0.292096
12 21 0.246720
12 22 0.255989
12 23 0.000000
13 1 0.430838
13 2 0.437710
13 3 0.420566
13 4 0.417407
13 5 0.452446
13 6 0.458684
13 7 0.403795
13 8 0.408430
13 9 0.376845
13 10 0.423238
13 11 0.416463
13 12 0.369893
13 13 0.000000
13 14 0.358969
13 15 0.315012
13 16 0.341682
13 17 0.324492
13 18 0.314003
13 19 0.355349
13 20 0.382358
13 21 0.239707
13 22 0.310950
13 23 0.000000
14 1 0.385510
14 2 0.474428
14 3 0.455105
14 4 0.500000
14 5 0.500000
14 6 0.500000
14 7 0.394119
14 8 0.379668
14 9 0.325469
14 10 0.377457
14 11 0.360084
14 12 0.342033
14 13 0.358969
14 14 0.000000
14 15 0.293875
14 16 0.297584
14 17 0.276169
14 18 0.320558
14 19 0.323313
14 20 0.296296
14 21 0.215291
14 22 0.258917
14 23 0.000000
15 1 0.350919
15 2 0.370399
15 3 0.374266
15 4 0.360971
15 5 0.449636
15 6 0.340813
15 7 0.361793
15 8 0.343719
15 9 0.302878
15 10 0.305587
15 11 0.295034
15 12 0.311547
15 13 0.315012
15 14 0.293875
15 15 0.000000
15 16 0.255248
15 17 0.221353
15 18 0.417337
15 19 0.222114
15 20 0.238821
15 21 0.175972
15 22 0.160647
15 23 0.000000
16 1 0.358607
16 2 0.370705
16 3 0.372469
16 4 0.364789
16 5 0.357931
16 6 0.338467
16 7 0.332550
16 8 0.324750
16 9 0.292804
16 10 0.301639
16 11 0.288627
16 12 0.295209
16 13 0.341682
16 14 0.297584
16 15 0.255248
16 16 0.000000
16 17 0.204231
16 18 0.346030
16 19 0.173580
16 20 0.225028
16 21 0.153886
16 22 0.145796
16 23 0.000000
17 1 0.330868
17 2 0.357775
17 3 0.349500
